long,lat,n_cruce,id_codigo,fecha_inau,anio_inau,dom_orig,dom_norma,origen,observ,nro_nva,instala,horario,fecha_fina,id_usig,objeto,calle_nombre,calle_altura,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.3912904991463,-34.6101489008667,1424.0,B-CR-01424,,,Yrigoyen Hipólito y Solís,,Coordenada,,4.0,,,,442,CRUCE SEMAFORIZADO,"YRIGOYEN, HIPOLITO AV.",,Monserrat,Comuna 1,,
-58.391946699281206,-34.6091614008156,1425.0,B-CR-01425,,,Rivadavia Av. y Entre Ríos Av.,,Coordenada,,4.0,,,,443,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,San Nicolas,Comuna 1,,
-58.3918544986473,-34.6103211011645,1426.0,B-CR-01426,,,Entre Rios Av. y Yrigoyen Hipólito,,Coordenada,,4.0,,,,444,CRUCE SEMAFORIZADO,ENTRE RIOS AV.,,Monserrat,Comuna 1,,
-58.39333219883,-34.6104281003945,1427.0,B-CR-01427,,,Yrigoyen Hipólito y Combate de los Pozos,,Coordenada,,4.0,,,,445,CRUCE SEMAFORIZADO,"YRIGOYEN, HIPOLITO",,Balvanera,Comuna 3,,
-58.3933959985192,-34.6092692004143,1428.0,B-CR-01428,,,Rivadavia Av. y Combate de los Pozos,,Coordenada,,4.0,,,,446,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Balvanera,Comuna 3,,
-58.3948708993992,-34.6093752004606,1429.0,B-CR-01429,,,Rivadavia Av. y Sarandí,,Coordenada,,4.0,,,,447,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Balvanera,Comuna 3,,
-58.3962864987823,-34.609476600837105,1430.0,B-CR-01430,,,Rivadavia Av. y Rincón,,Coordenada,,4.0,,,,448,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Balvanera,Comuna 3,,
-58.3975921989552,-34.6095673009023,1431.0,B-CR-01431,,,Rivadavia Av. y Pasco,,Coordenada,,4.0,,,,449,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Balvanera,Comuna 3,,
-58.39910889924629,-34.6096898008459,1432.0,B-CR-01432,,,Rivadavia Av. y Pichincha,,Coordenada,,4.0,,,,450,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Balvanera,Comuna 3,,
-58.4004709984965,-34.6097951010334,1433.0,B-CR-01433,,,Rivadavia Av. y Matheu,,Coordenada,,4.0,,,,451,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Balvanera,Comuna 3,,
-58.401783199471595,-34.609872800442,1434.0,B-CR-01434,,,Rivadavia Av. y Alberti,,Coordenada,,4.0,,,,452,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Balvanera,Comuna 3,,
-58.403325199034995,-34.609959301203396,1435.0,B-CR-01435,,,Rivadavia Av. y Saavedra,,Coordenada,,4.0,,,,453,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Balvanera,Comuna 3,,
-58.40457149854979,-34.6100340007376,1436.0,B-CR-01436,,,Rivadavia Av. y Misiones,,Coordenada,,4.0,,,,454,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Balvanera,Comuna 3,,
-58.4059388991113,-34.6101044007967,1437.0,B-CR-01437,,,Rivadavia Av. y Jujuy Av.,,Coordenada,,4.0,,,,455,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Balvanera,Comuna 3,,
-58.407662399432,-34.610236000411504,1438.0,B-CR-01438,,,Rivadavia Av. y Catamarca,,Coordenada,,4.0,,,,456,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Balvanera,Comuna 3,,
-58.4088875984046,-34.610318400535,1439.0,B-CR-01439,,,Rivadavia Av. y La Rioja,,Coordenada,,4.0,,,,457,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Balvanera,Comuna 3,,
-58.41035579912129,-34.6104114009543,1440.0,B-CR-01440,,,Rivadavia Av. y Urquiza Gral.,,Coordenada,,4.0,,,,458,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Balvanera,Comuna 3,,
-58.4117333988529,-34.6105133008096,1441.0,B-CR-01441,,,Rivadavia Av. y 24 de Noviembre,,Coordenada,,4.0,,,,459,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Balvanera,Comuna 3,,
-58.4088027986368,-34.6091498011322,1442.0,B-CR-01442,,,Mitre Bartolomé y Ecuador,,Coordenada,,4.0,,,,460,CRUCE SEMAFORIZADO,"MITRE, BARTOLOME",,Balvanera,Comuna 3,,
-58.4064853989315,-34.6089033009889,1443.0,B-CR-01443,,,Mitre Bartolomé 2832,,Coordenada,,4.0,,,,461,CRUCE SEMAFORIZADO,"MITRE, BARTOLOME",2832,Balvanera,Comuna 3,1201,C1201AAB
-58.4059951990961,-34.6093542005504,1444.0,B-CR-01444,,,Pueyrredón Av. y Mitre Bartolomé,,Coordenada,,4.0,,,,462,CRUCE SEMAFORIZADO,PUEYRREDON AV.,,Balvanera,Comuna 3,,
-58.4046757993806,-34.608753900743295,1445.0,B-CR-01445,,,Mitre Bartolomé y Castelli,,Coordenada,,4.0,,,,463,CRUCE SEMAFORIZADO,"MITRE, BARTOLOME",,Balvanera,Comuna 3,,
-58.403397599357994,-34.6086881011235,1446.0,B-CR-01446,,,Mitre Bartolomé y Paso,,Coordenada,,4.0,,,,464,CRUCE SEMAFORIZADO,"MITRE, BARTOLOME",,Balvanera,Comuna 3,,
-58.401905999099,-34.6086089010286,1447.0,B-CR-01447,,,Mitre Bartolomé y Larrea,,Coordenada,,4.0,,,,465,CRUCE SEMAFORIZADO,"MITRE, BARTOLOME",,Balvanera,Comuna 3,,
-58.400555898795396,-34.6085410012378,1448.0,B-CR-01448,,,Mitre Bartolomé y Azcuénaga,,Coordenada,,4.0,,,,466,CRUCE SEMAFORIZADO,"MITRE, BARTOLOME",,Balvanera,Comuna 3,,
-58.3977323992072,-34.6083563007211,1450.0,B-CR-01450,,,Mitre Bartolomé y Uriburu José E. Pte.,,Coordenada,,4.0,,,,468,CRUCE SEMAFORIZADO,"MITRE, BARTOLOME",,Balvanera,Comuna 3,,
-58.3963894992865,-34.6082591005726,1451.0,B-CR-01451,,,Mitre Bartolomé y Junín,,Coordenada,,4.0,,,,469,CRUCE SEMAFORIZADO,"MITRE, BARTOLOME",,Balvanera,Comuna 3,,
-58.394951398527205,-34.608148800677,1452.0,B-CR-01452,,,Mitre Bartolomé y Ayacucho,,Coordenada,,4.0,,,,470,CRUCE SEMAFORIZADO,"MITRE, BARTOLOME",,Balvanera,Comuna 3,,
-58.3934697991551,-34.6080464008573,1453.0,B-CR-01453,,,Mitre Bartolomé y Riobamba,,Coordenada,,4.0,,,,471,CRUCE SEMAFORIZADO,"MITRE, BARTOLOME",,Balvanera,Comuna 3,,
-58.3920403990937,-34.607974100704304,1454.0,B-CR-01454,,,Callao Av. y Mitre Bartolomé,,Coordenada,,4.0,,,,472,CRUCE SEMAFORIZADO,CALLAO AV.,,San Nicolas,Comuna 1,,
-58.390679598670594,-34.607907700816305,1455.0,B-CR-01455,,,Mitre Bartolomé y Rodríguez Peña,,Coordenada,,4.0,,,,473,CRUCE SEMAFORIZADO,"MITRE, BARTOLOME",,San Nicolas,Comuna 1,,
-58.4131019993956,-34.6106244004923,1456.0,B-CR-01456,,,Rivadavia Av. y Esparza,,Coordenada,,4.0,,,,474,CRUCE SEMAFORIZADO,RIVADAVIA AV.,,Balvanera,Comuna 3,,
-58.387739198649705,-34.6076987009068,1457.0,B-CR-01457,,,Mitre Bartolomé y Paraná,,Coordenada,,4.0,,,,475,CRUCE SEMAFORIZADO,"MITRE, BARTOLOME",,San Nicolas,Comuna 1,,
-58.4114603990007,-34.6130184004893,1458.0,B-CR-01458,,,Alsina Adolfo y 24 de Noviembre,,Coordenada,,4.0,,,,476,CRUCE SEMAFORIZADO,"ALSINA, ADOLFO",,Balvanera,Comuna 3,,
-58.389272398794795,-34.6078070003514,1459.0,B-CR-01459,,,Mitre Bartolomé y Montevideo,,Coordenada,,4.0,,,,477,CRUCE SEMAFORIZADO,"MITRE, BARTOLOME",,San Nicolas,Comuna 1,,
-58.399214898863704,-34.6084632006265,1460.0,B-CR-01460,,,Mitre Bartolomé y Pasteur,,Coordenada,,4.0,,,,478,CRUCE SEMAFORIZADO,"MITRE, BARTOLOME",,Balvanera,Comuna 3,,
-58.384816298981,-34.609848100573394,1461.0,B-CR-01461,,,Yrigoyen Hipólito y Santiago del Estero,,Coordenada,,4.0,,,,479,CRUCE SEMAFORIZADO,"YRIGOYEN, HIPOLITO",,Monserrat,Comuna 1,,
-58.383587498729106,-34.6062247004458,1462.0,B-CR-01462,,,Perón Juan D. Tte. Gral. y Libertad,,Coordenada,,4.0,,,,480,CRUCE SEMAFORIZADO,"PERON, JUAN DOMINGO, TTE. GENERAL",,San Nicolas,Comuna 1,,
-58.3850037988585,-34.606334900455195,1463.0,B-CR-01463,,,Perón Juan D. Tte. Gral. y Talcahuano,,Coordenada,,4.0,,,,481,CRUCE SEMAFORIZADO,"PERON, JUAN DOMINGO, TTE. GENERAL",,San Nicolas,Comuna 1,,
-58.3863816984318,-34.6064244007687,1464.0,B-CR-01464,,,Perón Juan D. Tte. Gral. y Urugüay ,,Coordenada,,4.0,,,,482,CRUCE SEMAFORIZADO,"PERON, JUAN DOMINGO, TTE. GENERAL",,San Nicolas,Comuna 1,,
-58.38781769890579,-34.6065149010615,1465.0,B-CR-01465,,,Perón Juan D. Tte. Gral. y Paraná,,Coordenada,,4.0,,,,483,CRUCE SEMAFORIZADO,"PERON, JUAN DOMINGO, TTE. GENERAL",,San Nicolas,Comuna 1,,
-58.389317799332,-34.6066234004764,1466.0,B-CR-01466,,,Perón Juan D. Tte. Gral. y Montevideo,,Coordenada,,4.0,,,,484,CRUCE SEMAFORIZADO,"PERON, JUAN DOMINGO, TTE. GENERAL",,San Nicolas,Comuna 1,,
-58.390753199401,-34.6066909007298,1467.0,B-CR-01467,,,Perón Juan D. Tte. Gral. y Rodríguez Peña,,Coordenada,,4.0,,,,485,CRUCE SEMAFORIZADO,"PERON, JUAN DOMINGO, TTE. GENERAL",,San Nicolas,Comuna 1,,
-58.39212029883571,-34.6067782006645,1468.0,B-CR-01468,,,Callao Av. y Perón Juan D. Tte. Gral.,,Coordenada,,4.0,,,,486,CRUCE SEMAFORIZADO,CALLAO AV.,,San Nicolas,Comuna 1,,
-58.393571699429394,-34.6069068010778,1469.0,B-CR-01469,,,Perón Juan D. Tte. Gral. y Riobamba,,Coordenada,,4.0,,,,487,CRUCE SEMAFORIZADO,"PERON, JUAN DOMINGO, TTE. GENERAL",,Balvanera,Comuna 3,,
-58.39503159907579,-34.607042900653894,1470.0,B-CR-01470,,,Perón Juan D. Tte. Gral. y Ayacucho,,Coordenada,,4.0,,,,488,CRUCE SEMAFORIZADO,"PERON, JUAN DOMINGO, TTE. GENERAL",,Balvanera,Comuna 3,,
-58.3964747990438,-34.6071429007042,1471.0,B-CR-01471,,,Perón Juan D. Tte. Gral. y Junín,,Coordenada,,4.0,,,,489,CRUCE SEMAFORIZADO,"PERON, JUAN DOMINGO, TTE. GENERAL",,Balvanera,Comuna 3,,
-58.3978595991734,-34.60722160117339,1472.0,B-CR-01472,,,Perón Juan D. Tte. Gral. y Uriburu José E. Pte.,,Coordenada,,4.0,,,,490,CRUCE SEMAFORIZADO,"PERON, JUAN DOMINGO, TTE. GENERAL",,Balvanera,Comuna 3,,
-58.3992578989616,-34.6073078010542,1473.0,B-CR-01473,,,Perón Juan D. Tte. Gral. y Pasteur,,Coordenada,,4.0,,,,491,CRUCE SEMAFORIZADO,"PERON, JUAN DOMINGO, TTE. GENERAL",,Balvanera,Comuna 3,,
-58.4006362986469,-34.6073800006394,1474.0,B-CR-01474,,,Perón Juan D. Tte. Gral. y Azcuénaga,,Coordenada,,4.0,,,,492,CRUCE SEMAFORIZADO,"PERON, JUAN DOMINGO, TTE. GENERAL",,Balvanera,Comuna 3,,
-58.401968599087894,-34.6074587007735,1475.0,B-CR-01475,,,Perón Juan D. Tte. Gral. y Larrea,,Coordenada,,4.0,,,,493,CRUCE SEMAFORIZADO,"PERON, JUAN DOMINGO, TTE. GENERAL",,Balvanera,Comuna 3,,
-58.4034677989727,-34.6075159005052,1476.0,B-CR-01476,,,Perón Juan D. Tte. Gral. y Paso,,Coordenada,,4.0,,,,494,CRUCE SEMAFORIZADO,"PERON, JUAN DOMINGO, TTE. GENERAL",,Balvanera,Comuna 3,,
-58.4047509990259,-34.6076138012062,1477.0,B-CR-01477,,,Perón Juan D. Tte. Gral. y Castelli,,Coordenada,,4.0,,,,495,CRUCE SEMAFORIZADO,"PERON, JUAN DOMINGO, TTE. GENERAL",,Balvanera,Comuna 3,,
-58.4061261985874,-34.607728200444996,1478.0,B-CR-01478,,,Pueyrredón Av. y Perón Juan D. Tte. Gral.,,Coordenada,,4.0,,,,496,CRUCE SEMAFORIZADO,PUEYRREDON AV.,,Balvanera,Comuna 3,,
-58.4076951985641,-34.607819000749195,1479.0,B-CR-01479,,,Perón Juan D. Tte. Gral. y Boulogne Sur Mer,,Coordenada,,4.0,,,,497,CRUCE SEMAFORIZADO,"PERON, JUAN DOMINGO, TTE. GENERAL",,Balvanera,Comuna 3,,
-58.408727998899096,-34.6125975005649,1480.0,B-CR-01480,,,Alsina Adolfo y La Rioja,,Coordenada,,4.0,,,,498,CRUCE SEMAFORIZADO,"ALSINA, ADOLFO",,Balvanera,Comuna 3,,
-58.4104594986221,-34.6079277008536,1481.0,B-CR-01481,,,Perón Juan D. Tte. Gral. y Jean Jaures,,Coordenada,,4.0,,,,499,CRUCE SEMAFORIZADO,"PERON, JUAN DOMINGO, TTE. GENERAL",,Balvanera,Comuna 3,,
-58.4032817988221,-34.611098400781195,1483.0,B-CR-01483,,,Yrigoyen Hipólito y Saavedra,,Coordenada,,4.0,,,,501,CRUCE SEMAFORIZADO,"YRIGOYEN, HIPOLITO",,Balvanera,Comuna 3,,
-58.4016764988785,-34.6109845009775,1484.0,B-CR-01484,,,Yrigoyen Hipólito y Alberti,,Coordenada,,4.0,,,,502,CRUCE SEMAFORIZADO,"YRIGOYEN, HIPOLITO",,Balvanera,Comuna 3,,
-58.3835104990761,-34.6074301007047,1485.0,B-CR-01485,,,Mitre Bartolomé y Libertad,,Coordenada,,4.0,,,,503,CRUCE SEMAFORIZADO,"MITRE, BARTOLOME",,San Nicolas,Comuna 1,,
-58.3990628987586,-34.6108021004427,1486.0,B-CR-01486,,,Yrigoyen Hipólito y Pichincha,,Coordenada,,4.0,,,,504,CRUCE SEMAFORIZADO,"YRIGOYEN, HIPOLITO",,Balvanera,Comuna 3,,
-58.3849216985881,-34.6075240011864,1487.0,B-CR-01487,,,Mitre Bartolomé y Talcahuano,,Coordenada,,4.0,,,,505,CRUCE SEMAFORIZADO,"MITRE, BARTOLOME",,San Nicolas,Comuna 1,,
-58.39622489922979,-34.6105996009115,1488.0,B-CR-01488,,,Yrigoyen Hipólito y Rincón,,Coordenada,,4.0,,,,506,CRUCE SEMAFORIZADO,"YRIGOYEN, HIPOLITO",,Balvanera,Comuna 3,,
-58.3948041985894,-34.6105081011235,1489.0,B-CR-01489,,,Yrigoyen Hipólito y Sarandí,,Coordenada,,4.0,,,,507,CRUCE SEMAFORIZADO,"YRIGOYEN, HIPOLITO",,Balvanera,Comuna 3,,
-58.411686899105604,-34.611841100713,1490.0,B-CR-01490,,,Yrigoyen Hipólito y 24 de Noviembre,,Coordenada,,4.0,,,,508,CRUCE SEMAFORIZADO,"YRIGOYEN, HIPOLITO",,Balvanera,Comuna 3,,
-58.4102426989526,-34.6115503008733,1491.0,B-CR-01491,,,Yrigoyen Hipólito y Urquiza,,Coordenada,,4.0,,,,509,CRUCE SEMAFORIZADO,"YRIGOYEN, HIPOLITO",,Balvanera,Comuna 3,,
-58.4088151991669,-34.6114570006779,1492.0,B-CR-01492,,,Yrigoyen Hipólito y La Rioja,,Coordenada,,4.0,,,,510,CRUCE SEMAFORIZADO,"YRIGOYEN, HIPOLITO",,Balvanera,Comuna 3,,
-58.4073563992095,-34.6113534003677,1493.0,B-CR-01493,,,Yrigoyen Hipólito y Catamarca,,Coordenada,,4.0,,,,511,CRUCE SEMAFORIZADO,"YRIGOYEN, HIPOLITO",,Balvanera,Comuna 3,,
-58.4058358986765,-34.6112446012348,1494.0,B-CR-01494,,,Jujuy Av. y Yrigoyen Hipólito,,Coordenada,,4.0,,,,512,CRUCE SEMAFORIZADO,JUJUY AV.,,Balvanera,Comuna 3,,
-58.404493699409294,-34.6111802012257,1495.0,B-CR-01495,,,Yrigoyen Hipólito y Misiones,,Coordenada,,4.0,,,,513,CRUCE SEMAFORIZADO,"YRIGOYEN, HIPOLITO",,Balvanera,Comuna 3,,
-58.40558779946,-34.612405500931395,1496.0,B-CR-01496,,,Jujuy Av. y Alsina Adolfo,,Coordenada,,4.0,,,,514,CRUCE SEMAFORIZADO,JUJUY AV.,,Balvanera,Comuna 3,,
-58.3917908994596,-34.6114950011218,1497.0,B-CR-01497,,,Entre Ríos Av. y Alsina Adolfo,,Coordenada,,4.0,,,,515,CRUCE SEMAFORIZADO,ENTRE RIOS AV.,,Monserrat,Comuna 1,,
-58.394749298652,-34.611682300422395,1498.0,B-CR-01498,,,Alsina Adolfo y Sarandí,,Coordenada,,4.0,,,,516,CRUCE SEMAFORIZADO,"ALSINA, ADOLFO",,Balvanera,Comuna 3,,
-58.38747409942929,-34.611175900918106,1499.0,B-CR-01499,,,Sáenz Peña Luis. Av. y Alsina Adolfo,,Coordenada,,4.0,,,,517,CRUCE SEMAFORIZADO,"SAENZ PE\u00d1A, LUIS, PRES.",,Monserrat,Comuna 1,,
-58.4061799992826,-34.608240000864896,1500.0,B-CR-01500,,,Pueyrredón Av. 143,,Coordenada,,4.0,,,,518,CRUCE SEMAFORIZADO,PUEYRREDON AV.,143,Balvanera,Comuna 3,1032,C1032ABB
-58.3728010990854,-34.5984975008042,1501.0,B-CR-01501,,,Córdoba Av. y Reconquista,,Coordenada,,4.0,,,,519,CRUCE SEMAFORIZADO,CORDOBA AV.,,Retiro,Comuna 1,,
-58.3742146987222,-34.5985930007593,1502.0,B-CR-01502,,,Córdoba Av. y San Martín,,Coordenada,,4.0,,,,520,CRUCE SEMAFORIZADO,CORDOBA AV.,,Retiro,Comuna 1,,
-58.375371499188994,-34.5986792007619,1503.0,B-CR-01503,,,Córdoba Av. y Florida,,Coordenada,,4.0,,,,521,CRUCE SEMAFORIZADO,CORDOBA AV.,,Retiro,Comuna 1,,
-58.3768302986869,-34.5987832006595,1504.0,B-CR-01504,,,Córdoba Av. y Maipú,,Coordenada,,4.0,,,,522,CRUCE SEMAFORIZADO,CORDOBA AV.,,Retiro,Comuna 1,,
-58.3782823988513,-34.5989074005508,1505.0,B-CR-01505,,,Córdoba Av. y Esmeralda,,Coordenada,,4.0,,,,523,CRUCE SEMAFORIZADO,CORDOBA AV.,,San Nicolas,Comuna 1,,
-58.3797427990563,-34.5989628006048,1506.0,B-CR-01506,,,Córdoba Av. y Suipacha,,Coordenada,,4.0,,,,524,CRUCE SEMAFORIZADO,CORDOBA AV.,,Retiro,Comuna 1,,
-58.381268998574896,-34.5990330008562,1507.0,B-CR-01507,,,Córdoba Av. y Pellegrini Carlos,,Coordenada,,4.0,,,,525,CRUCE SEMAFORIZADO,CORDOBA AV.,,Retiro,Comuna 1,,
-58.3820937989797,-34.5990660004319,1508.0,B-CR-01508,,,Córdoba Av. y 9 de Julio Av.,,Coordenada,,4.0,,,,526,CRUCE SEMAFORIZADO,CORDOBA AV.,,Retiro,Comuna 1,,
-58.3889406985314,-34.6112858004458,1509.0,B-CR-01509,,,Alsina Adolfo y Virrey Cevallos ,,Coordenada,,4.0,,,,527,CRUCE SEMAFORIZADO,"ALSINA, ADOLFO",,Monserrat,Comuna 1,,
-58.3825262985005,-34.5990852012422,1510.0,B-CR-01510,,,Córdoba Av. y Cerrito,,Coordenada,,4.0,,,,528,CRUCE SEMAFORIZADO,CORDOBA AV.,,Retiro,Comuna 1,,
-58.3813441994271,-34.597833701038105,1511.0,B-CR-01511,,,Pellegrini Carlos y Paraguay,,Coordenada,,4.0,,,,529,CRUCE SEMAFORIZADO,"PELLEGRINI, CARLOS",,Retiro,Comuna 1,,
-58.382162898617004,-34.597899400429,1512.0,B-CR-01512,,,9 de Julio Av. y Paraguay,,Coordenada,,4.0,,,,530,CRUCE SEMAFORIZADO,9 DE JULIO AV.,,Retiro,Comuna 1,,
-58.379830999327794,-34.5977101009613,1513.0,B-CR-01513,,,Suipacha y Paraguay,,Coordenada,,4.0,,,,531,CRUCE SEMAFORIZADO,SUIPACHA,,Retiro,Comuna 1,,
-58.38260069860289,-34.597926800393,1514.0,B-CR-01514,,,Cerrito y Paraguay,,Coordenada,,4.0,,,,532,CRUCE SEMAFORIZADO,CERRITO,,Retiro,Comuna 1,,
-58.3769087990569,-34.5975792003634,1515.0,B-CR-01515,,,Paraguay y Maipú,,Coordenada,,4.0,,,,533,CRUCE SEMAFORIZADO,PARAGUAY,,Retiro,Comuna 1,,
-58.378362999186706,-34.5976425010932,1516.0,B-CR-01516,,,Paraguay y Esmeralda,,Coordenada,,4.0,,,,534,CRUCE SEMAFORIZADO,PARAGUAY,,Retiro,Comuna 1,,
-58.375378099356794,-34.599871400482,1520.0,B-CR-01520,,,Florida y Viamonte ,,Coordenada,,4.0,,,,535,CRUCE SEMAFORIZADO,FLORIDA,,San Nicolas,Comuna 1,,
-58.381192898714104,-34.6002107012239,1521.0,B-CR-01521,,,Pellegrini Carlos y Viamonte,,Coordenada,,4.0,,,,536,CRUCE SEMAFORIZADO,"PELLEGRINI, CARLOS",,San Nicolas,Comuna 1,,
-58.3820330993982,-34.600273001173,1522.0,B-CR-01522,,,9 de Julio Av. y Viamonte,,Coordenada,,4.0,,,,537,CRUCE SEMAFORIZADO,9 DE JULIO AV.,,San Nicolas,Comuna 1,,
-58.3824143985647,-34.6003191009243,1523.0,B-CR-01523,,,Cerrito y Viamonte,,Coordenada,,4.0,,,,538,CRUCE SEMAFORIZADO,CERRITO,,San Nicolas,Comuna 1,,
-58.3767977988215,-34.599950701193,1524.0,B-CR-01524,,,Viamonte y Maipú,,Coordenada,,4.0,,,,539,CRUCE SEMAFORIZADO,VIAMONTE,,San Nicolas,Comuna 1,,
-58.3811045990487,-34.601351300602104,1525.0,B-CR-01525,,,Pellegrini Carlos y Tucumán,,Coordenada,,4.0,,,,540,CRUCE SEMAFORIZADO,"PELLEGRINI, CARLOS",,San Nicolas,Comuna 1,,
-58.38195899884979,-34.60137960093,1526.0,B-CR-01526,,,9 de Julio Av. y Tucumán,,Coordenada,,4.0,,,,541,CRUCE SEMAFORIZADO,9 DE JULIO AV.,,San Nicolas,Comuna 1,,
-58.382366998498,-34.601391300513804,1527.0,B-CR-01527,,,Cerrito y Tucumán,,Coordenada,,4.0,,,,542,CRUCE SEMAFORIZADO,CERRITO,,San Nicolas,Comuna 1,,
-58.381047399398604,-34.6027208012252,1529.0,B-CR-01529,,,Lavalle y Pellegrini Carlos,,Coordenada,,4.0,,,,543,CRUCE SEMAFORIZADO,LAVALLE,,San Nicolas,Comuna 1,,
-58.38192119853311,-34.602548001220796,1530.0,B-CR-01530,,,9 de Julio Av. y Lavalle,,Coordenada,,4.0,,,,544,CRUCE SEMAFORIZADO,9 DE JULIO AV.,,San Nicolas,Comuna 1,,
-58.3822842987379,-34.6025725006774,1531.0,B-CR-01531,,,Lavalle y Cerrito,,Coordenada,,4.0,,,,545,CRUCE SEMAFORIZADO,LAVALLE,,San Nicolas,Comuna 1,,
-58.378217098814,-34.6000633006283,1532.0,B-CR-01532,,,Viamonte y Esmeralda,,Coordenada,,4.0,,,,546,CRUCE SEMAFORIZADO,VIAMONTE,,San Nicolas,Comuna 1,,
-58.378182599099596,-34.6012047004512,1533.0,B-CR-01533,,,Tucumán y Esmeralda,,Coordenada,,4.0,,,,547,CRUCE SEMAFORIZADO,TUCUMAN,,San Nicolas,Comuna 1,,
-58.379669698952796,-34.6001127006663,1534.0,B-CR-01534,,,Suipacha y Viamonte,,Coordenada,,4.0,,,,548,CRUCE SEMAFORIZADO,SUIPACHA,,San Nicolas,Comuna 1,,
-58.379599999393704,-34.601267900559,1535.0,B-CR-01535,,,Suipacha y Tucumán,,Coordenada,,4.0,,,,549,CRUCE SEMAFORIZADO,SUIPACHA,,San Nicolas,Comuna 1,,
-58.379547898762105,-34.6024495010085,1536.0,B-CR-01536,,,Suipacha y Lavalle,,Coordenada,,4.0,,,,550,CRUCE SEMAFORIZADO,SUIPACHA,,San Nicolas,Comuna 1,,
-58.37812129930321,-34.602372100706894,1537.0,B-CR-01537,,,Lavalle y Esmeralda,,Coordenada,,4.0,,,,551,CRUCE SEMAFORIZADO,LAVALLE,,San Nicolas,Comuna 1,,
-58.376690298433296,-34.602295500937096,1538.0,B-CR-01538,,,Lavalle y Maipú,,Coordenada,,4.0,,,,552,CRUCE SEMAFORIZADO,LAVALLE,,San Nicolas,Comuna 1,,
-58.37533379891521,-34.6010415007299,1539.0,B-CR-01539,,,Florida y Tucumán,,Coordenada,,4.0,,,,553,CRUCE SEMAFORIZADO,FLORIDA,,San Nicolas,Comuna 1,,
-58.3820625989054,-34.603623000621,1540.0,B-CR-01540,,,Corrientes Av. y Cerrito,,Coordenada,,4.0,,,,554,CRUCE SEMAFORIZADO,CORRIENTES AV.,,San Nicolas,Comuna 1,,
-58.380993499430105,-34.6036702010469,1541.0,B-CR-01541,,,Corrientes Av. y Pellegrini C.,,Coordenada,,4.0,,,,555,CRUCE SEMAFORIZADO,CORRIENTES AV.,,San Nicolas,Comuna 1,,
-58.380993499430105,-34.6036702010469,1542.0,B-CR-01542,,,Corrientes Av. y Pellegrini Carlos,,Coordenada,,4.0,,,,556,CRUCE SEMAFORIZADO,CORRIENTES AV.,,San Nicolas,Comuna 1,,
-58.379470799013205,-34.6035845012316,1544.0,B-CR-01544,,,Corrientes Av. y Suipacha,,Coordenada,,4.0,,,,557,CRUCE SEMAFORIZADO,CORRIENTES AV.,,San Nicolas,Comuna 1,,
-58.3780761986441,-34.6034960011335,1545.0,B-CR-01545,,,Corrientes Av. y Esmeralda,,Coordenada,,4.0,,,,558,CRUCE SEMAFORIZADO,CORRIENTES AV.,,San Nicolas,Comuna 1,,
-58.3766647984264,-34.6034124005347,1546.0,B-CR-01546,,,Corrientes Av. y Maipú,,Coordenada,,4.0,,,,559,CRUCE SEMAFORIZADO,CORRIENTES AV.,,San Nicolas,Comuna 1,,
-58.3752156989819,-34.603323401119106,1547.0,B-CR-01547,,,Corrientes Av. y Florida,,Coordenada,,4.0,,,,560,CRUCE SEMAFORIZADO,CORRIENTES AV.,,San Nicolas,Comuna 1,,
-58.373842098414706,-34.603253101155,1548.0,B-CR-01548,,,Corrientes Av. y San Martín,,Coordenada,,4.0,,,,561,CRUCE SEMAFORIZADO,CORRIENTES AV.,,San Nicolas,Comuna 1,,
-58.372467898500005,-34.6031444009773,1549.0,B-CR-01549,,,Corrientes Av. y Reconquista,,Coordenada,,4.0,,,,562,CRUCE SEMAFORIZADO,CORRIENTES AV.,,San Nicolas,Comuna 1,,
-58.378009098674795,-34.604739900446,1550.0,B-CR-01550,,,Sarmiento y Esmeralda,,Coordenada,,4.0,,,,563,CRUCE SEMAFORIZADO,SARMIENTO,,San Nicolas,Comuna 1,,
-58.3767606991074,-34.6011177006576,1551.0,B-CR-01551,,,Maipú y Tucumán,,Coordenada,,4.0,,,,564,CRUCE SEMAFORIZADO,MAIPU,,San Nicolas,Comuna 1,,
