Id_Hecho,Sexo,Edad
LC-2019-0068429,FEMENINO,37
LC-2019-0068508,FEMENINO,70
LC-2019-0068508,FEMENINO,70
LC-2019-0068817,MASCULINO,42
LC-2019-0068931,MASCULINO,44
LC-2019-0068958,MASCULINO,51
LC-2019-0068971,MASCULINO,19
LC-2019-0068979,MASCULINO,45
LC-2019-0068979,MASCULINO,45
LC-2019-0068985,FEMENINO,31
LC-2019-0069018,MASCULINO,26
LC-2019-0069019,MASCULINO,29
LC-2019-0069019,MASCULINO,29
LC-2019-0091600,FEMENINO,47
LC-2019-0000815,FEMENINO,27
LC-2019-0068660,MASCULINO,25
LC-2019-0069228,MASCULINO,35
LC-2019-0069238,MASCULINO,27
LC-2019-0069243,MASCULINO,35
LC-2019-0069503,MASCULINO,23
LC-2019-0069503,MASCULINO,23
LC-2019-0069527,FEMENINO,34
LC-2019-0069527,MASCULINO,34
LC-2019-0069668,MASCULINO,21
LC-2019-0069790,MASCULINO,33
LC-2019-0069851,MASCULINO,21
LC-2019-0069875,MASCULINO,69
LC-2019-0069955,MASCULINO,38
LC-2019-0069955,MASCULINO,38
LC-2019-0070055,MASCULINO,39
LC-2019-0070073,MASCULINO,35
LC-2019-0070090,FEMENINO,15
LC-2019-0070129,FEMENINO,34
LC-2019-0070341,MASCULINO,36
LC-2019-0070436,MASCULINO,80
LC-2019-0070500,FEMENINO,37
LC-2019-0070536,MASCULINO,35
LC-2019-0070549,FEMENINO,71
LC-2019-0069433,MASCULINO,39
LC-2019-0070792,MASCULINO,23
LC-2019-0070903,MASCULINO,22
LC-2019-0070903,MASCULINO,22
LC-2019-0070903,MASCULINO,22
LC-2019-0071106,FEMENINO,33
LC-2019-0071122,MASCULINO,54
LC-2019-0071431,MASCULINO,53
LC-2019-0071450,FEMENINO,63
LC-2019-0071510,MASCULINO,7
LC-2019-0071515,MASCULINO,74
LC-2019-0073698,FEMENINO,31
LC-2019-0073720,MASCULINO,21
LC-2019-0072019,MASCULINO,38
LC-2019-0072310,FEMENINO,35
LC-2019-0072469,FEMENINO,37
LC-2019-0072558,MASCULINO,25
LC-2019-0072758,FEMENINO,85
LC-2019-0073932,MASCULINO,21
LC-2019-0073951,MASCULINO,38
LC-2019-0556811,MASCULINO,54
LC-2019-0074074,MASCULINO,25
LC-2019-0074074,MASCULINO,25
LC-2019-0074078,MASCULINO,47
LC-2019-0074159,MASCULINO,23
LC-2019-0074848,MASCULINO,52
LC-2019-0078108,MASCULINO,21
LC-2019-0088861,FEMENINO,66
LC-2019-0074540,MASCULINO,38
LC-2019-0074573,MASCULINO,61
LC-2019-0075156,MASCULINO,62
LC-2019-0075172,MASCULINO,27
LC-2019-0075172,MASCULINO,27
LC-2019-0075213,FEMENINO,24
LC-2019-0075496,MASCULINO,54
LC-2019-0076203,FEMENINO,18
LC-2019-0076273,MASCULINO,17
LC-2019-0076289,MASCULINO,39
LC-2019-0076557,FEMENINO,85
LC-2019-0076597,MASCULINO,68
LC-2019-0076648,MASCULINO,42
LC-2019-0076651,MASCULINO,34
LC-2019-0076651,FEMENINO,34
LC-2019-0076698,MASCULINO,34
LC-2019-0076719,MASCULINO,26
LC-2019-0076719,MASCULINO,26
LC-2019-0076746,MASCULINO,41
LC-2019-0076748,MASCULINO,26
LC-2019-0078913,MASCULINO,42
LC-2019-0083548,MASCULINO,28
LC-2019-0094620,FEMENINO,24
LC-2019-0184005,FEMENINO,60
LC-2019-0351747,FEMENINO,51
LC-2019-0480226,MASCULINO,55
LC-2019-0272454,MASCULINO,35
LC-2019-0076858,MASCULINO,42
LC-2019-0077289,MASCULINO,27
LC-2019-0077363,FEMENINO,89
LC-2019-0077639,FEMENINO,26
LC-2019-0077639,FEMENINO,26
LC-2019-0077641,MASCULINO,19
LC-2019-0077645,FEMENINO,56
LC-2019-0077774,FEMENINO,47
LC-2019-0077948,FEMENINO,32
LC-2019-0078269,MASCULINO,25
LC-2019-0078409,MASCULINO,28
LC-2019-0078415,FEMENINO,27
LC-2019-0078647,FEMENINO,30
LC-2019-0078658,FEMENINO,33
LC-2019-0078820,FEMENINO,9
LC-2019-0078828,MASCULINO,35
LC-2019-0078978,MASCULINO,45
LC-2019-0079068,FEMENINO,25
LC-2019-0079079,MASCULINO,53
LC-2019-0079092,FEMENINO,83
LC-2019-0079115,MASCULINO,27
LC-2019-0079187,FEMENINO,24
LC-2019-0079235,FEMENINO,79
LC-2019-0079239,FEMENINO,75
LC-2019-0079334,MASCULINO,45
LC-2019-0079334,MASCULINO,45
LC-2019-0079391,MASCULINO,35
LC-2019-0079428,FEMENINO,65
LC-2019-0079511,MASCULINO,44
LC-2019-0079511,FEMENINO,44
LC-2019-0079511,MASCULINO,34
LC-2019-0122221,MASCULINO,79
LC-2019-0079343,MASCULINO,71
LC-2019-0079531,MASCULINO,48
LC-2019-0080083,MASCULINO,46
LC-2019-0080636,FEMENINO,46
LC-2019-0080662,MASCULINO,34
LC-2019-0080737,FEMENINO,21
LC-2019-0080949,FEMENINO,38
LC-2019-0081033,MASCULINO,37
LC-2019-0081108,MASCULINO,41
LC-2019-0081438,MASCULINO,80
LC-2019-0081663,MASCULINO,29
LC-2019-0081965,FEMENINO,23
LC-2019-0082058,MASCULINO,26
LC-2019-0082107,MASCULINO,22
LC-2019-0083042,MASCULINO,43
LC-2019-0085264,FEMENINO,67
LC-2019-0082170,FEMENINO,39
LC-2019-0105322,MASCULINO,30
LC-2019-0082223,MASCULINO,28
LC-2019-0082814,FEMENINO,34
LC-2019-0082814,MASCULINO,34
LC-2019-0082814,FEMENINO,34
LC-2019-0082976,MASCULINO,25
LC-2019-0083078,MASCULINO,48
LC-2019-0083180,MASCULINO,28
LC-2019-0083427,FEMENINO,48
LC-2019-0083429,MASCULINO,51
LC-2019-0083598,MASCULINO,25
LC-2019-0083614,FEMENINO,37
LC-2019-0083637,MASCULINO,31
LC-2019-0084191,MASCULINO,30
LC-2019-0084581,FEMENINO,39
LC-2019-0084601,FEMENINO,24
LC-2019-0084634,MASCULINO,23
LC-2019-0084667,FEMENINO,30
LC-2019-0084686,MASCULINO,28
LC-2019-0084707,MASCULINO,39
LC-2019-0085860,FEMENINO,34
LC-2019-0086980,MASCULINO,44
LC-2019-0102629,MASCULINO,34
LC-2019-0353555,MASCULINO,30
LC-2019-0084822,FEMENINO,29
LC-2019-0084822,MASCULINO,29
LC-2019-0084822,FEMENINO,26
LC-2019-0084970,MASCULINO,62
LC-2019-0085090,FEMENINO,39
LC-2019-0085130,FEMENINO,51
LC-2019-0085483,MASCULINO,41
LC-2019-0085607,MASCULINO,24
LC-2019-0085607,MASCULINO,24
LC-2019-0085617,MASCULINO,26
LC-2019-0085621,MASCULINO,23
LC-2019-0085742,FEMENINO,43
LC-2019-0085742,MASCULINO,43
LC-2019-0085764,MASCULINO,35
LC-2019-0085947,FEMENINO,37
LC-2019-0085951,MASCULINO,30
LC-2019-0085951,MASCULINO,30
LC-2019-0086018,FEMENINO,32
LC-2019-0086036,MASCULINO,24
LC-2019-0088608,FEMENINO,39
LC-2019-0090047,MASCULINO,26
LC-2019-0086136,MASCULINO,23
LC-2019-0337257,FEMENINO,75
LC-2019-0640539,FEMENINO,74
LC-2019-0086312,MASCULINO,31
LC-2019-0640730,MASCULINO,19
LC-2019-0649457,MASCULINO,19
LC-2019-0086331,FEMENINO,26
LC-2019-0086575,MASCULINO,39
LC-2019-0086575,FEMENINO,39
LC-2019-0086695,MASCULINO,59
LC-2019-0086836,MASCULINO,49
LC-2019-0086882,FEMENINO,68
LC-2019-0377230,MASCULINO,26
LC-2019-0423093,MASCULINO,25
LC-2019-0087063,MASCULINO,31
LC-2019-0087180,MASCULINO,9
LC-2019-0087234,MASCULINO,25
LC-2019-0086279,MASCULINO,20
LC-2019-0087428,FEMENINO,42
LC-2019-0087486,FEMENINO,26
LC-2019-0087786,FEMENINO,49
LC-2019-0088198,MASCULINO,78
LC-2019-0088225,FEMENINO,25
LC-2019-0088426,FEMENINO,49
LC-2019-0088712,MASCULINO,52
LC-2019-0089084,FEMENINO,60
LC-2019-0089160,MASCULINO,44
LC-2019-0089379,FEMENINO,22
LC-2019-0089451,FEMENINO,50
LC-2019-0089490,MASCULINO,55
LC-2019-0089526,MASCULINO,26
LC-2019-0089724,MASCULINO,69
LC-2019-0089744,MASCULINO,27
LC-2019-0089783,MASCULINO,27
LC-2019-0089885,MASCULINO,49
LC-2019-0089885,MASCULINO,49
LC-2019-0089937,MASCULINO,51
LC-2019-0089957,MASCULINO,37
LC-2019-0092173,MASCULINO,24
LC-2019-0098907,FEMENINO,61
LC-2019-0090240,FEMENINO,26
LC-2019-0090240,MASCULINO,26
LC-2019-0090278,MASCULINO,48
LC-2019-0090278,MASCULINO,48
LC-2019-0090310,MASCULINO,35
LC-2019-0090489,MASCULINO,34
LC-2019-0090551,MASCULINO,45
LC-2019-0090696,MASCULINO,37
LC-2019-0090696,FEMENINO,37
LC-2019-0090831,MASCULINO,41
LC-2019-0091036,FEMENINO,46
LC-2019-0091050,MASCULINO,68
LC-2019-0091050,MASCULINO,91
LC-2019-0091249,MASCULINO,44
LC-2019-0091688,MASCULINO,80
LC-2019-0091688,MASCULINO,80
LC-2019-0091866,FEMENINO,39
LC-2019-0092162,FEMENINO,33
LC-2019-0092162,FEMENINO,33
LC-2019-0092190,MASCULINO,35
LC-2019-0092210,MASCULINO,57
LC-2019-0092411,MASCULINO,31
LC-2019-0092413,MASCULINO,48
LC-2019-0092534,MASCULINO,27
LC-2019-0092559,FEMENINO,20
LC-2019-0092576,MASCULINO,29
LC-2019-0092627,MASCULINO,26
LC-2019-0092688,MASCULINO,33
LC-2019-0092758,MASCULINO,44
LC-2019-0092772,FEMENINO,40
LC-2019-0140950,MASCULINO,37
LC-2019-0759998,MASCULINO,49
LC-2019-0092851,FEMENINO,38
LC-2019-0093432,MASCULINO,26
LC-2019-0093453,FEMENINO,27
LC-2019-0093744,MASCULINO,75
LC-2019-0093815,MASCULINO,75
LC-2019-0094406,MASCULINO,35
LC-2019-0094672,FEMENINO,46
LC-2019-0094688,MASCULINO,46
LC-2019-0094733,MASCULINO,22
LC-2019-0094735,MASCULINO,42
LC-2019-0095020,MASCULINO,34
LC-2019-0095053,MASCULINO,39
LC-2019-0095175,FEMENINO,32
LC-2019-0095201,MASCULINO,37
LC-2019-0095312,FEMENINO,48
LC-2019-0095383,MASCULINO,2
LC-2019-0095392,FEMENINO,49
LC-2019-0095392,FEMENINO,49
LC-2019-0095461,MASCULINO,22
LC-2019-0095467,FEMENINO,41
LC-2019-0095575,MASCULINO,57
LC-2019-0096162,MASCULINO,59
LC-2019-0125948,MASCULINO,49
LC-2019-0095509,MASCULINO,9
LC-2019-0095509,FEMENINO,9
LC-2019-0095828,FEMENINO,46
LC-2019-0095828,FEMENINO,46
LC-2019-0095946,FEMENINO,18
LC-2019-0096405,FEMENINO,37
LC-2019-0096405,MASCULINO,37
LC-2019-0096493,MASCULINO,38
LC-2019-0096846,MASCULINO,23
LC-2019-0097113,MASCULINO,24
LC-2019-0097651,MASCULINO,31
LC-2019-0097886,FEMENINO,43
LC-2019-0097912,MASCULINO,27
LC-2019-0097912,FEMENINO,27
LC-2019-0098038,FEMENINO,7
LC-2019-0098143,MASCULINO,43
LC-2019-0099262,MASCULINO,52
LC-2019-0098119,MASCULINO,53
LC-2019-0098352,MASCULINO,26
LC-2019-0098506,FEMENINO,27
LC-2019-0099398,MASCULINO,28
LC-2019-0099467,MASCULINO,49
LC-2019-0099490,MASCULINO,23
LC-2019-0099613,FEMENINO,41
LC-2019-0099651,FEMENINO,75
LC-2019-0099740,MASCULINO,35
LC-2019-0099778,MASCULINO,25
LC-2019-0099788,MASCULINO,69
LC-2019-0099903,FEMENINO,50
LC-2019-0099922,MASCULINO,36
LC-2019-0099968,FEMENINO,46
LC-2019-0099971,FEMENINO,45
LC-2019-0100006,MASCULINO,31
LC-2019-0100047,FEMENINO,33
LC-2019-0100089,MASCULINO,50
LC-2019-0100124,FEMENINO,23
LC-2019-0100208,MASCULINO,62
LC-2019-0100278,MASCULINO,23
LC-2019-0100358,MASCULINO,77
LC-2019-0100488,MASCULINO,36
LC-2019-0100488,MASCULINO,36
LC-2019-0101007,MASCULINO,32
LC-2019-0102839,FEMENINO,42
LC-2019-0102839,FEMENINO,42
LC-2019-0100420,MASCULINO,39
LC-2019-0100655,MASCULINO,27
LC-2019-0100692,FEMENINO,55
LC-2019-0100830,MASCULINO,61
LC-2019-0100834,MASCULINO,26
LC-2019-0100866,MASCULINO,53
LC-2019-0101047,MASCULINO,42
LC-2019-0101125,MASCULINO,36
LC-2019-0101157,FEMENINO,76
LC-2019-0101329,MASCULINO,39
LC-2019-0101329,FEMENINO,39
LC-2019-0101378,FEMENINO,32
LC-2019-0101415,MASCULINO,62
LC-2019-0101437,MASCULINO,29
LC-2019-0101534,MASCULINO,19
LC-2019-0101553,MASCULINO,41
LC-2019-0101841,MASCULINO,63
LC-2019-0104127,FEMENINO,37
LC-2019-0104131,FEMENINO,63
LC-2019-0104169,MASCULINO,30
LC-2019-0122084,MASCULINO,43
LC-2019-0122084,MASCULINO,43
LC-2019-0101864,MASCULINO,24
LC-2019-0101895,MASCULINO,23
LC-2019-0101957,MASCULINO,32
LC-2019-0102003,MASCULINO,30
LC-2019-0102007,MASCULINO,78
LC-2019-0102429,MASCULINO,41
LC-2019-0102571,FEMENINO,24
LC-2019-0102609,MASCULINO,39
LC-2019-0102770,FEMENINO,55
LC-2019-0102865,FEMENINO,39
LC-2019-0119081,FEMENINO,45
LC-2019-0103076,MASCULINO,30
LC-2019-0103181,MASCULINO,22
LC-2019-0103181,FEMENINO,22
LC-2019-0103223,FEMENINO,43
LC-2019-0103326,FEMENINO,24
LC-2019-0103326,FEMENINO,24
LC-2019-0103654,FEMENINO,16
LC-2019-0103654,MASCULINO,16
LC-2019-0103654,MASCULINO,37
LC-2019-0103654,MASCULINO,38
LC-2019-0103728,MASCULINO,45
LC-2019-0103755,FEMENINO,27
LC-2019-0103755,FEMENINO,27
LC-2019-0103793,FEMENINO,76
LC-2019-0103860,MASCULINO,75
LC-2019-0104126,MASCULINO,54
LC-2019-0104242,MASCULINO,41
LC-2019-0104242,MASCULINO,41
LC-2019-0104242,MASCULINO,38
LC-2019-0104321,MASCULINO,31
LC-2019-0104417,MASCULINO,24
LC-2019-0066730,MASCULINO,44
LC-2019-0105014,FEMENINO,38
LC-2019-0105094,MASCULINO,97
LC-2019-0105171,FEMENINO,18
LC-2019-0105231,MASCULINO,20
LC-2019-0105231,FEMENINO,20
LC-2019-0105252,MASCULINO,27
LC-2019-0105311,MASCULINO,13
LC-2019-0133596,MASCULINO,37
LC-2019-0105358,MASCULINO,36
LC-2019-0105358,FEMENINO,36
LC-2019-0105489,FEMENINO,56
LC-2019-0167752,MASCULINO,20
LC-2019-0105688,MASCULINO,21
LC-2019-0107761,FEMENINO,22
LC-2019-0114039,MASCULINO,44
LC-2019-0118158,MASCULINO,24
LC-2019-0103162,MASCULINO,28
LC-2019-0105628,MASCULINO,49
LC-2019-0105669,MASCULINO,23
LC-2019-0105669,MASCULINO,23
LC-2019-0105976,MASCULINO,37
LC-2019-0106143,MASCULINO,41
LC-2019-0107071,MASCULINO,26
LC-2019-0107096,FEMENINO,89
LC-2019-0107114,FEMENINO,77
LC-2019-0107192,MASCULINO,29
LC-2019-0107272,MASCULINO,27
LC-2019-0107327,MASCULINO,35
LC-2019-0107363,MASCULINO,24
LC-2019-0107545,MASCULINO,20
LC-2019-0107591,FEMENINO,10
LC-2019-0107766,MASCULINO,37
LC-2019-0107997,MASCULINO,35
LC-2019-0108038,FEMENINO,80
LC-2019-0108140,MASCULINO,52
LC-2019-0108285,MASCULINO,39
LC-2019-0115370,FEMENINO,63
LC-2019-0115700,FEMENINO,22
LC-2019-0117615,FEMENINO,78
LC-2019-0118037,FEMENINO,28
LC-2019-0120219,MASCULINO,54
LC-2019-0166872,FEMENINO,39
LC-2019-0108388,MASCULINO,29
LC-2019-0108389,MASCULINO,20
LC-2019-0108389,MASCULINO,20
LC-2019-0108806,FEMENINO,43
LC-2019-0108835,MASCULINO,40
LC-2019-0108835,FEMENINO,40
LC-2019-0109046,FEMENINO,72
LC-2019-0109068,MASCULINO,29
LC-2019-0109127,FEMENINO,33
LC-2019-0109157,FEMENINO,13
LC-2019-0109225,MASCULINO,34
LC-2019-0109241,FEMENINO,39
LC-2019-0109241,MASCULINO,39
LC-2019-0109567,FEMENINO,84
LC-2019-0109662,FEMENINO,24
LC-2019-0109803,FEMENINO,65
LC-2019-0109847,FEMENINO,31
LC-2019-0109971,FEMENINO,22
LC-2019-0109996,MASCULINO,34
LC-2019-0110219,MASCULINO,47
LC-2019-0110260,FEMENINO,28
LC-2019-0110437,MASCULINO,24
LC-2019-0110484,MASCULINO,49
LC-2019-0110536,MASCULINO,28
LC-2019-0110547,MASCULINO,48
LC-2019-0110567,MASCULINO,31
LC-2019-0110567,FEMENINO,31
LC-2019-0110666,MASCULINO,9
LC-2019-0110666,FEMENINO,9
LC-2019-0110676,MASCULINO,25
LC-2019-0110676,FEMENINO,25
LC-2019-0110681,MASCULINO,30
LC-2019-0110691,FEMENINO,24
LC-2019-0112011,FEMENINO,29
LC-2019-0113821,FEMENINO,41
LC-2019-0113952,MASCULINO,25
LC-2019-0122941,MASCULINO,25
LC-2019-0123142,MASCULINO,32
LC-2019-0110742,FEMENINO,21
LC-2019-0111107,MASCULINO,25
LC-2019-0111108,FEMENINO,34
LC-2019-0111256,FEMENINO,34
LC-2019-0112088,MASCULINO,32
LC-2019-0112124,MASCULINO,26
LC-2019-0112151,FEMENINO,27
LC-2019-0112211,FEMENINO,34
LC-2019-0112265,FEMENINO,26
LC-2019-0112365,FEMENINO,51
LC-2019-0112365,FEMENINO,51
LC-2019-0112568,MASCULINO,29
LC-2019-0112656,MASCULINO,41
LC-2019-0112769,MASCULINO,38
LC-2019-0112774,MASCULINO,88
LC-2019-0112829,MASCULINO,35
LC-2019-0112829,FEMENINO,35
LC-2019-0113105,MASCULINO,24
LC-2019-0113108,MASCULINO,39
LC-2019-0113108,FEMENINO,39
LC-2019-0113140,MASCULINO,28
LC-2019-0113192,FEMENINO,18
LC-2019-0113192,MASCULINO,18
LC-2019-0113263,MASCULINO,19
LC-2019-0113263,MASCULINO,19
LC-2019-0113264,MASCULINO,36
LC-2019-0113264,FEMENINO,36
LC-2019-0113264,FEMENINO,60
LC-2019-0113290,MASCULINO,34
LC-2019-0113473,MASCULINO,42
LC-2019-0115550,MASCULINO,38
LC-2019-0125924,FEMENINO,43
LC-2019-0112834,MASCULINO,28
LC-2019-0113578,MASCULINO,41
LC-2019-0113601,MASCULINO,48
LC-2019-0113790,MASCULINO,41
LC-2019-0113879,MASCULINO,44
LC-2019-0113892,MASCULINO,23
LC-2019-0114126,MASCULINO,42
LC-2019-0114156,MASCULINO,11
LC-2019-0114180,MASCULINO,29
LC-2019-0114348,MASCULINO,24
LC-2019-0114406,MASCULINO,38
LC-2019-0114431,MASCULINO,38
LC-2019-0114487,MASCULINO,25
LC-2019-0114499,MASCULINO,43
LC-2019-0114499,MASCULINO,43
LC-2019-0114542,MASCULINO,34
LC-2019-0114638,FEMENINO,55
LC-2019-0114777,FEMENINO,83
LC-2019-0115226,MASCULINO,47
LC-2019-0115239,MASCULINO,25
LC-2019-0115509,MASCULINO,24
LC-2019-0115608,MASCULINO,26
LC-2019-0115711,FEMENINO,43
LC-2019-0115717,FEMENINO,69
LC-2019-0115813,MASCULINO,43
LC-2019-0115831,FEMENINO,62
LC-2019-0115831,MASCULINO,62
LC-2019-0115904,FEMENINO,29
LC-2019-0121179,FEMENINO,21
LC-2019-0249782,FEMENINO,64
LC-2019-0114281,MASCULINO,26
LC-2019-0115200,MASCULINO,47
LC-2019-0116000,MASCULINO,22
LC-2019-0116175,MASCULINO,35
LC-2019-0116219,MASCULINO,31
LC-2019-0116244,MASCULINO,38
LC-2019-0116664,FEMENINO,46
LC-2019-0116700,FEMENINO,32
LC-2019-0116700,FEMENINO,32
LC-2019-0116700,FEMENINO,13
LC-2019-0117011,MASCULINO,18
LC-2019-0117078,MASCULINO,38
LC-2019-0117078,MASCULINO,38
LC-2019-0117104,FEMENINO,81
LC-2019-0117201,MASCULINO,18
LC-2019-0117201,MASCULINO,18
LC-2019-0117243,FEMENINO,50
LC-2019-0117314,MASCULINO,23
LC-2019-0117095,MASCULINO,28
LC-2019-0117588,FEMENINO,21
LC-2019-0117588,MASCULINO,21
LC-2019-0117682,MASCULINO,29
LC-2019-0117682,MASCULINO,29
LC-2019-0118490,MASCULINO,30
LC-2019-0126374,MASCULINO,32
LC-2019-0126374,FEMENINO,32
LC-2019-0118481,MASCULINO,44
LC-2019-0118481,MASCULINO,44
LC-2019-0118513,MASCULINO,30
LC-2019-0118519,MASCULINO,57
LC-2019-0118780,MASCULINO,28
LC-2019-0118791,MASCULINO,71
LC-2019-0118816,MASCULINO,42
LC-2019-0118903,MASCULINO,36
LC-2019-0118994,MASCULINO,58
LC-2019-0119434,FEMENINO,36
LC-2019-0119568,MASCULINO,35
LC-2019-0119568,FEMENINO,35
LC-2019-0119628,MASCULINO,32
LC-2019-0119649,FEMENINO,39
LC-2019-0119794,FEMENINO,53
LC-2019-0120126,FEMENINO,71
LC-2019-0120316,FEMENINO,39
LC-2019-0120452,MASCULINO,51
LC-2019-0120604,MASCULINO,21
LC-2019-0120605,MASCULINO,24
LC-2019-0120637,MASCULINO,61
LC-2019-0120637,FEMENINO,61
LC-2019-0120637,FEMENINO,30
LC-2019-0120674,MASCULINO,29
LC-2019-0120704,MASCULINO,36
LC-2019-0120912,FEMENINO,45
LC-2019-0120941,MASCULINO,21
LC-2019-0120955,MASCULINO,37
LC-2019-0121022,MASCULINO,40
LC-2019-0121049,MASCULINO,29
LC-2019-0121118,MASCULINO,43
LC-2019-0121159,MASCULINO,36
LC-2019-0121707,MASCULINO,57
LC-2019-0122800,FEMENINO,27
LC-2019-0122800,FEMENINO,27
LC-2019-0127758,FEMENINO,24
LC-2019-0143620,FEMENINO,70
LC-2019-0143645,MASCULINO,23
LC-2019-0145748,FEMENINO,60
LC-2019-0168260,FEMENINO,52
LC-2019-0119115,MASCULINO,39
LC-2019-0121210,MASCULINO,37
LC-2019-0121316,MASCULINO,30
LC-2019-0121316,MASCULINO,30
LC-2019-0121322,FEMENINO,62
LC-2019-0121322,FEMENINO,62
LC-2019-0121322,FEMENINO,71
LC-2019-0121523,MASCULINO,52
LC-2019-0121523,MASCULINO,52
LC-2019-0121832,MASCULINO,68
LC-2019-0121832,FEMENINO,68
LC-2019-0121886,MASCULINO,54
LC-2019-0121911,MASCULINO,58
LC-2019-0122092,MASCULINO,30
LC-2019-0122125,MASCULINO,33
LC-2019-0122153,FEMENINO,23
LC-2019-0122280,MASCULINO,53
LC-2019-0122280,FEMENINO,53
LC-2019-0122617,MASCULINO,30
LC-2019-0294460,MASCULINO,20
LC-2019-0122732,MASCULINO,17
LC-2019-0122805,FEMENINO,41
LC-2019-0122899,FEMENINO,33
LC-2019-0122950,FEMENINO,53
LC-2019-0123079,MASCULINO,25
LC-2019-0123172,FEMENINO,64
LC-2019-0123172,FEMENINO,64
LC-2019-0123221,MASCULINO,33
LC-2019-0123221,FEMENINO,33
LC-2019-0123239,MASCULINO,46
LC-2019-0123339,FEMENINO,23
LC-2019-0123501,MASCULINO,35
LC-2019-0123616,FEMENINO,51
LC-2019-0123698,MASCULINO,41
LC-2019-0123812,FEMENINO,33
LC-2019-0123836,MASCULINO,21
LC-2019-0123852,MASCULINO,46
LC-2019-0123916,MASCULINO,39
LC-2019-0123919,MASCULINO,29
LC-2019-0124004,MASCULINO,56
LC-2019-0124004,MASCULINO,56
LC-2019-0124010,FEMENINO,26
LC-2019-0124016,MASCULINO,47
LC-2019-0029336,MASCULINO,67
LC-2019-0124112,MASCULINO,31
LC-2019-0124112,MASCULINO,31
LC-2019-0124345,MASCULINO,26
LC-2019-0124917,MASCULINO,47
LC-2019-0125172,MASCULINO,35
LC-2019-0125273,MASCULINO,37
LC-2019-0125602,MASCULINO,73
LC-2019-0125638,MASCULINO,36
LC-2019-0125874,MASCULINO,25
LC-2019-0125884,MASCULINO,49
LC-2019-0125908,FEMENINO,40
LC-2019-0125959,MASCULINO,31
LC-2019-0126015,MASCULINO,72
LC-2019-0126015,MASCULINO,72
LC-2019-0126110,FEMENINO,35
LC-2019-0126141,MASCULINO,31
LC-2019-0126160,MASCULINO,45
LC-2019-0126296,MASCULINO,66
LC-2019-0126326,MASCULINO,27
LC-2019-0126408,MASCULINO,58
LC-2019-0126458,FEMENINO,35
LC-2019-0126505,MASCULINO,19
LC-2019-0126553,FEMENINO,29
LC-2019-0130456,FEMENINO,6
LC-2019-0130456,FEMENINO,6
LC-2019-0140164,MASCULINO,27
LC-2019-0160649,MASCULINO,59
LC-2019-0126574,MASCULINO,44
LC-2019-0126596,MASCULINO,51
LC-2019-0126633,MASCULINO,25
LC-2019-0126923,MASCULINO,34
LC-2019-0126937,MASCULINO,33
LC-2019-0127113,MASCULINO,24
LC-2019-0127214,MASCULINO,29
LC-2019-0127669,MASCULINO,33
LC-2019-0127723,MASCULINO,36
LC-2019-0128124,MASCULINO,48
LC-2019-0128200,FEMENINO,37
LC-2019-0128332,MASCULINO,29
LC-2019-0128419,MASCULINO,23
LC-2019-0128473,MASCULINO,43
LC-2019-0128552,FEMENINO,74
LC-2019-0391637,MASCULINO,67
LC-2019-0128598,MASCULINO,47
LC-2019-0128610,FEMENINO,34
LC-2019-0128624,MASCULINO,70
LC-2019-0128794,MASCULINO,52
LC-2019-0128835,MASCULINO,27
LC-2019-0128890,MASCULINO,81
LC-2019-0129713,FEMENINO,44
LC-2019-0130811,MASCULINO,21
LC-2019-0143805,FEMENINO,70
LC-2019-0129177,MASCULINO,35
LC-2019-0129239,MASCULINO,34
LC-2019-0129447,FEMENINO,38
LC-2019-0129475,MASCULINO,47
LC-2019-0129573,MASCULINO,25
LC-2019-0129685,MASCULINO,59
LC-2019-0129767,MASCULINO,59
LC-2019-0129939,MASCULINO,33
LC-2019-0130001,FEMENINO,26
LC-2019-0130244,MASCULINO,5
LC-2019-0409806,MASCULINO,31
LC-2019-0130327,MASCULINO,31
LC-2019-0130434,MASCULINO,56
LC-2019-0130434,FEMENINO,56
LC-2019-0130552,MASCULINO,37
LC-2019-0130710,FEMENINO,43
LC-2019-0130722,MASCULINO,29
LC-2019-0130732,MASCULINO,23
LC-2019-0130771,FEMENINO,28
LC-2019-0130777,MASCULINO,27
LC-2019-0130814,MASCULINO,17
LC-2019-0130895,MASCULINO,43
LC-2019-0130984,MASCULINO,28
LC-2019-0130984,MASCULINO,28
LC-2019-0130993,MASCULINO,29
LC-2019-0131010,FEMENINO,32
LC-2019-0131011,MASCULINO,29
LC-2019-0131012,MASCULINO,22
LC-2019-0131143,MASCULINO,24
LC-2019-0131148,FEMENINO,32
LC-2019-0131189,MASCULINO,41
LC-2019-0131202,FEMENINO,28
LC-2019-0131217,MASCULINO,28
LC-2019-0131226,MASCULINO,25
LC-2019-0131315,MASCULINO,40
LC-2019-0131877,MASCULINO,35
LC-2019-0142202,MASCULINO,35
LC-2019-0175853,FEMENINO,21
LC-2019-0131466,FEMENINO,21
LC-2019-0131679,MASCULINO,34
LC-2019-0131725,MASCULINO,53
LC-2019-0131805,MASCULINO,29
LC-2019-0132130,MASCULINO,61
LC-2019-0132190,MASCULINO,31
LC-2019-0132449,MASCULINO,49
LC-2019-0132702,MASCULINO,44
LC-2019-0132835,FEMENINO,34
LC-2019-0132857,MASCULINO,65
LC-2019-0132860,MASCULINO,36
LC-2019-0132882,MASCULINO,39
