,Id,semaforo_15m
1171,LC-2019-0050733,False
1172,LC-2019-0050947,True
1173,LC-2019-0051316,True
1174,LC-2019-0051414,False
1175,LC-2019-0051480,False
1176,LC-2019-0051524,False
1177,LC-2019-0051547,False
1178,LC-2019-0051559,True
1179,LC-2019-0051659,False
1180,LC-2019-0051714,True
1181,LC-2019-0051819,False
1182,LC-2019-0051971,True
1183,LC-2019-0052297,True
1184,LC-2019-0052402,False
1185,LC-2019-0052412,True
1186,LC-2019-0052593,False
1187,LC-2019-0052598,False
1188,LC-2019-0052622,True
1189,LC-2019-0054336,False
1190,LC-2019-0056451,True
1191,LC-2019-0052619,False
1192,LC-2019-0052663,False
1193,LC-2019-0053944,False
1194,LC-2019-0054484,True
1195,LC-2019-0059461,False
1196,LC-2019-0052828,True
1197,LC-2019-0052864,True
1198,LC-2019-0052952,True
1199,LC-2019-0053282,True
1200,LC-2019-0053416,False
1201,LC-2019-0053435,True
1202,LC-2019-0053496,False
1203,LC-2019-0053509,False
1204,LC-2019-0053554,True
1205,LC-2019-0053829,True
1206,LC-2019-0053916,False
1207,LC-2019-0053975,True
1208,LC-2019-0054373,True
1209,LC-2019-0054445,False
1210,LC-2019-0054503,True
1211,LC-2019-0054624,True
1212,LC-2019-0054656,False
1213,LC-2019-0054661,True
1214,LC-2019-0054674,False
1215,LC-2019-0054689,False
1216,LC-2019-0054702,True
1217,LC-2019-0054775,False
1218,LC-2019-0054797,False
1219,LC-2019-0067231,False
1220,LC-2019-0072608,True
1221,LC-2019-0054941,False
1222,LC-2019-0055122,False
1223,LC-2019-0055419,False
1224,LC-2019-0055442,False
1225,LC-2019-0055570,True
1226,LC-2019-0055648,False
1227,LC-2019-0055805,False
1228,LC-2019-0056034,True
1229,LC-2019-0056046,True
1230,LC-2019-0056105,False
1231,LC-2019-0056994,False
1232,LC-2019-0057033,True
1233,LC-2019-0057034,True
1234,LC-2019-0057044,False
1235,LC-2019-0057059,True
1236,LC-2019-0056259,False
1237,LC-2019-0056354,False
1238,LC-2019-0056470,False
1239,LC-2019-0056654,False
1240,LC-2019-0056704,True
1241,LC-2019-0056706,False
1242,LC-2019-0056792,True
1243,LC-2019-0056889,False
1244,LC-2019-0056913,False
1245,LC-2019-0057094,False
1246,LC-2019-0057541,False
1247,LC-2019-0059198,False
1248,LC-2019-0059247,False
1249,LC-2019-0057287,False
1250,LC-2019-0057512,True
1251,LC-2019-0057661,True
1252,LC-2019-0057668,True
1253,LC-2019-0057792,False
1254,LC-2019-0057798,False
1255,LC-2019-0057906,False
1256,LC-2019-0058288,True
1257,LC-2019-0058306,False
1258,LC-2019-0058334,True
1259,LC-2019-0058478,False
1260,LC-2019-0058479,False
1261,LC-2019-0058515,True
1262,LC-2019-0058636,False
1263,LC-2019-0058655,True
1264,LC-2019-0058658,True
1265,LC-2019-0058778,False
1266,LC-2019-0058804,False
1267,LC-2019-0058859,True
1268,LC-2019-0058954,False
1269,LC-2019-0059097,False
1270,LC-2019-0059121,False
1271,LC-2019-0059204,False
1272,LC-2019-0059339,False
1273,LC-2019-0059349,True
1274,LC-2019-0059560,False
1275,LC-2019-0060883,True
1276,LC-2019-0118757,True
1277,LC-2019-0062050,False
1278,LC-2019-0062109,False
1279,LC-2019-0059635,True
1280,LC-2019-0059669,False
1281,LC-2019-0059847,False
1282,LC-2019-0059902,True
1283,LC-2019-0059909,True
1284,LC-2019-0059992,False
1285,LC-2019-0060049,False
1286,LC-2019-0060076,False
1287,LC-2019-0060110,False
1288,LC-2019-0060161,False
1289,LC-2019-0060180,True
1290,LC-2019-0060254,False
1291,LC-2019-0060480,True
1292,LC-2019-0060561,True
1293,LC-2019-0060746,True
1294,LC-2019-0060992,False
1295,LC-2019-0061092,True
1296,LC-2019-0061376,False
1297,LC-2019-0061590,False
1298,LC-2019-0061849,False
1299,LC-2019-0061975,True
1300,LC-2019-0062013,True
1301,LC-2019-0062027,True
1302,LC-2019-0065618,True
1303,LC-2019-0065830,True
1304,LC-2019-0062016,True
1305,LC-2019-0062578,True
1306,LC-2019-0062843,True
1307,LC-2019-0063371,False
1308,LC-2019-0063397,True
1309,LC-2019-0063407,False
1310,LC-2019-0063574,True
1311,LC-2019-0063697,False
1312,LC-2019-0063862,False
1313,LC-2019-0063863,False
1314,LC-2019-0063875,False
1315,LC-2019-0063940,False
1316,LC-2019-0064032,False
1317,LC-2019-0064077,False
1318,LC-2019-0064141,False
1319,LC-2019-0064176,False
1320,LC-2019-0064185,True
1321,LC-2019-0064316,True
1322,LC-2019-0064378,True
1323,LC-2019-0065540,False
1324,LC-2019-0078693,True
1325,LC-2019-0064447,False
1326,LC-2019-0064455,True
1327,LC-2019-0064484,True
1328,LC-2019-0064573,False
1329,LC-2019-0064933,True
1330,LC-2019-0065275,False
1331,LC-2019-0065296,True
1332,LC-2019-0065453,True
1333,LC-2019-0065470,False
1334,LC-2019-0065471,False
1335,LC-2019-0065592,True
1336,LC-2019-0065712,False
1337,LC-2019-0065895,False
1338,LC-2019-0065899,False
1339,LC-2019-0065928,False
1340,LC-2019-0065968,True
1341,LC-2019-0065990,False
1342,LC-2019-0066002,False
1343,LC-2019-0066056,True
1344,LC-2019-0066174,False
1345,LC-2019-0066406,False
1346,LC-2019-0066654,True
1347,LC-2019-0066730,True
1348,LC-2019-0066749,False
1349,LC-2019-0066827,False
1350,LC-2019-0067556,False
1351,LC-2019-0085725,True
1352,LC-2019-0068931,False
1353,LC-2019-0067248,False
1354,LC-2019-0067385,False
1355,LC-2019-0067445,True
1356,LC-2019-0067527,False
1357,LC-2019-0067783,True
1358,LC-2019-0067926,False
1359,LC-2019-0068144,False
1360,LC-2019-0068151,False
1361,LC-2019-0068253,True
1362,LC-2019-0068291,True
1363,LC-2019-0068367,False
1364,LC-2019-0068381,True
1365,LC-2019-0068396,False
1366,LC-2019-0068508,False
1367,LC-2019-0068817,False
1368,LC-2019-0068958,False
1369,LC-2019-0068971,True
1370,LC-2019-0068979,False
1371,LC-2019-0068985,False
1372,LC-2019-0069018,True
1373,LC-2019-0069019,False
1374,LC-2019-0069032,True
1375,LC-2019-0069069,True
1376,LC-2019-0091600,False
1377,LC-2019-0069228,True
1378,LC-2019-0069238,True
1379,LC-2019-0069243,True
1380,LC-2019-0069259,False
1381,LC-2019-0069503,True
1382,LC-2019-0069527,True
1383,LC-2019-0069668,True
1384,LC-2019-0069790,True
1385,LC-2019-0069851,False
1386,LC-2019-0069875,False
1387,LC-2019-0069955,False
1388,LC-2019-0070055,False
1389,LC-2019-0070073,False
1390,LC-2019-0070090,True
1391,LC-2019-0070129,False
1392,LC-2019-0070180,True
1393,LC-2019-0070341,False
1394,LC-2019-0070436,False
1395,LC-2019-0070500,False
1396,LC-2019-0070536,True
1397,LC-2019-0070549,True
1398,LC-2019-0070554,False
1399,LC-2019-0070995,False
1400,LC-2019-0071122,True
1401,LC-2019-0070627,False
1402,LC-2019-0070748,False
1403,LC-2019-0070792,False
1404,LC-2019-0070879,False
1405,LC-2019-0070903,True
1406,LC-2019-0071106,False
1407,LC-2019-0071431,False
1408,LC-2019-0071450,True
1409,LC-2019-0071510,True
1410,LC-2019-0071515,True
1411,LC-2019-0071767,False
1412,LC-2019-0073698,False
1413,LC-2019-0073720,False
1414,LC-2019-0073932,False
1415,LC-2019-0072019,False
1416,LC-2019-0072310,False
1417,LC-2019-0072336,True
1418,LC-2019-0072469,False
1419,LC-2019-0072558,False
1420,LC-2019-0073603,True
1421,LC-2019-0073951,True
1422,LC-2019-0073976,True
1423,LC-2019-0074078,True
1424,LC-2019-0074159,False
1425,LC-2019-0074193,False
1426,LC-2019-0074311,True
1427,LC-2019-0074848,True
1428,LC-2019-0078108,True
1429,LC-2019-0088861,True
1430,LC-2019-0076428,False
1431,LC-2019-0076499,True
1432,LC-2019-0078913,False
1433,LC-2019-0074540,False
1434,LC-2019-0074573,True
1435,LC-2019-0075156,True
1436,LC-2019-0075172,True
1437,LC-2019-0075213,False
1438,LC-2019-0075496,False
1439,LC-2019-0075550,True
1440,LC-2019-0075622,False
1441,LC-2019-0076203,True
1442,LC-2019-0076224,False
1443,LC-2019-0076228,True
1444,LC-2019-0076273,False
1445,LC-2019-0076289,False
1446,LC-2019-0076345,False
1447,LC-2019-0076389,False
1448,LC-2019-0076410,False
1449,LC-2019-0076461,True
1450,LC-2019-0076553,False
1451,LC-2019-0076557,True
1452,LC-2019-0076597,False
1453,LC-2019-0076648,True
1454,LC-2019-0076651,False
1455,LC-2019-0076698,True
1456,LC-2019-0076719,False
1457,LC-2019-0076746,True
1458,LC-2019-0076748,False
1459,LC-2019-0076822,True
1460,LC-2019-0083548,True
1461,LC-2019-0094620,True
1462,LC-2019-0184005,False
1463,LC-2019-0351747,False
1464,LC-2019-0077764,False
1465,LC-2019-0076858,True
1466,LC-2019-0077002,False
1467,LC-2019-0077164,False
1468,LC-2019-0077289,True
1469,LC-2019-0077333,False
1470,LC-2019-0077363,True
1471,LC-2019-0077552,False
1472,LC-2019-0077639,False
1473,LC-2019-0077645,False
1474,LC-2019-0077774,False
1475,LC-2019-0077948,False
1476,LC-2019-0078137,False
1477,LC-2019-0078254,False
1478,LC-2019-0078269,True
1479,LC-2019-0078409,True
1480,LC-2019-0078415,True
1481,LC-2019-0078566,False
1482,LC-2019-0078647,False
1483,LC-2019-0078658,True
1484,LC-2019-0078759,False
1485,LC-2019-0078820,False
1486,LC-2019-0078828,False
1487,LC-2019-0078911,True
1488,LC-2019-0078978,True
1489,LC-2019-0079068,True
1490,LC-2019-0079079,False
1491,LC-2019-0079092,True
1492,LC-2019-0079104,False
1493,LC-2019-0079115,False
1494,LC-2019-0079187,True
1495,LC-2019-0079235,True
1496,LC-2019-0079239,False
1497,LC-2019-0079334,False
1498,LC-2019-0079391,False
1499,LC-2019-0079428,True
1500,LC-2019-0079511,False
1501,LC-2019-0104908,True
1502,LC-2019-0122221,True
1503,LC-2019-0081660,True
1504,LC-2019-0079531,True
1505,LC-2019-0080083,False
1506,LC-2019-0080542,False
1507,LC-2019-0080636,False
1508,LC-2019-0080662,True
1509,LC-2019-0080737,False
1510,LC-2019-0080764,False
1511,LC-2019-0080884,False
1512,LC-2019-0080949,False
1513,LC-2019-0081033,False
1514,LC-2019-0081108,True
1515,LC-2019-0081126,False
1516,LC-2019-0081164,False
1517,LC-2019-0081242,False
1518,LC-2019-0081438,True
1519,LC-2019-0081653,True
1520,LC-2019-0081663,False
1521,LC-2019-0081786,True
1522,LC-2019-0081794,False
1523,LC-2019-0081830,True
1524,LC-2019-0081965,False
1525,LC-2019-0082058,True
1526,LC-2019-0083042,False
1527,LC-2019-0085264,True
1528,LC-2019-0084480,True
1529,LC-2019-0086980,False
1530,LC-2019-0080248,False
1531,LC-2019-0082170,False
1532,LC-2019-0082223,False
1533,LC-2019-0082237,True
1534,LC-2019-0082601,True
1535,LC-2019-0082814,False
1536,LC-2019-0082888,True
1537,LC-2019-0082976,True
1538,LC-2019-0083078,False
1539,LC-2019-0083180,False
1540,LC-2019-0083427,False
1541,LC-2019-0083429,False
1542,LC-2019-0083523,True
1543,LC-2019-0083598,True
1544,LC-2019-0083614,False
1545,LC-2019-0083637,False
1546,LC-2019-0083661,False
1547,LC-2019-0083793,False
1548,LC-2019-0084191,True
1549,LC-2019-0084325,False
1550,LC-2019-0084579,True
1551,LC-2019-0084581,True
1552,LC-2019-0084601,False
1553,LC-2019-0084602,True
1554,LC-2019-0084667,True
1555,LC-2019-0084686,False
1556,LC-2019-0084707,False
1557,LC-2019-0085860,True
1558,LC-2019-0102629,False
1559,LC-2019-0353555,False
1560,LC-2019-0085130,False
1561,LC-2019-0085478,True
1562,LC-2019-0084822,False
1563,LC-2019-0084970,True
1564,LC-2019-0085001,True
1565,LC-2019-0085090,True
1566,LC-2019-0085222,False
1567,LC-2019-0085483,True
1568,LC-2019-0085607,False
1569,LC-2019-0085617,True
1570,LC-2019-0085621,True
1571,LC-2019-0085742,True
1572,LC-2019-0085764,True
1573,LC-2019-0085947,False
1574,LC-2019-0085951,False
1575,LC-2019-0085956,False
1576,LC-2019-0086018,False
1577,LC-2019-0086036,False
1578,LC-2019-0088608,True
1579,LC-2019-0090047,False
1580,LC-2019-0086136,False
1581,LC-2019-0086836,False
1582,LC-2019-0086956,True
1583,LC-2019-0086279,False
1584,LC-2019-0086293,False
1585,LC-2019-0086312,False
1586,LC-2019-0086331,True
1587,LC-2019-0086575,False
1588,LC-2019-0086695,True
1589,LC-2019-0086765,True
1590,LC-2019-0086867,True
1591,LC-2019-0086882,False
1592,LC-2019-0087063,True
1593,LC-2019-0087180,True
1594,LC-2019-0087234,False
1595,LC-2019-0087277,True
1596,LC-2019-0087428,True
1597,LC-2019-0087486,True
1598,LC-2019-0087786,False
1599,LC-2019-0088198,True
1600,LC-2019-0088225,False
1601,LC-2019-0088426,True
1602,LC-2019-0088683,False
1603,LC-2019-0088712,True
1604,LC-2019-0088785,False
1605,LC-2019-0089084,True
1606,LC-2019-0089160,False
1607,LC-2019-0089379,True
1608,LC-2019-0089451,True
1609,LC-2019-0089724,True
1610,LC-2019-0089744,False
1611,LC-2019-0089783,True
1612,LC-2019-0089885,False
1613,LC-2019-0089937,True
1614,LC-2019-0089957,False
1615,LC-2019-0090078,True
1616,LC-2019-0091103,True
1617,LC-2019-0092173,False
1618,LC-2019-0098907,True
1619,LC-2019-0092028,True
1620,LC-2019-0092411,False
1621,LC-2019-0092413,False
1622,LC-2019-0092772,True
1623,LC-2019-0090240,True
1624,LC-2019-0090278,True
1625,LC-2019-0090489,False
1626,LC-2019-0090551,False
1627,LC-2019-0090696,False
1628,LC-2019-0090831,False
1629,LC-2019-0091036,True
1630,LC-2019-0091050,False
1631,LC-2019-0091184,True
1632,LC-2019-0091249,False
1633,LC-2019-0091587,False
1634,LC-2019-0091688,False
1635,LC-2019-0091866,True
1636,LC-2019-0092143,True
1637,LC-2019-0092162,True
1638,LC-2019-0092190,False
1639,LC-2019-0092210,True
1640,LC-2019-0092534,False
1641,LC-2019-0092559,True
1642,LC-2019-0092576,True
1643,LC-2019-0092627,True
1644,LC-2019-0092688,True
1645,LC-2019-0092701,True
1646,LC-2019-0092758,False
1647,LC-2019-0140950,True
1648,LC-2019-0095461,True
1649,LC-2019-0092851,True
1650,LC-2019-0093061,False
1651,LC-2019-0093432,True
1652,LC-2019-0093453,False
1653,LC-2019-0093744,True
1654,LC-2019-0093815,True
1655,LC-2019-0094326,True
1656,LC-2019-0094406,False
1657,LC-2019-0094564,False
1658,LC-2019-0094619,True
1659,LC-2019-0094672,True
1660,LC-2019-0094733,False
1661,LC-2019-0094735,False
1662,LC-2019-0094866,False
1663,LC-2019-0095020,True
1664,LC-2019-0095053,False
1665,LC-2019-0095110,True
1666,LC-2019-0095175,False
1667,LC-2019-0095201,True
1668,LC-2019-0095312,False
1669,LC-2019-0095383,False
1670,LC-2019-0095467,False
1671,LC-2019-0095575,False
1672,LC-2019-0097113,True
1673,LC-2019-0095509,False
1674,LC-2019-0095828,True
1675,LC-2019-0095946,False
1676,LC-2019-0096405,True
1677,LC-2019-0096493,True
1678,LC-2019-0096846,True
1679,LC-2019-0097643,True
1680,LC-2019-0097646,True
1681,LC-2019-0097651,False
1682,LC-2019-0097886,True
1683,LC-2019-0097912,True
1684,LC-2019-0098038,False
1685,LC-2019-0098143,False
1686,LC-2019-0099262,True
1687,LC-2019-0110557,True
1688,LC-2019-0098506,False
1689,LC-2019-0099490,False
1690,LC-2019-0099613,True
1691,LC-2019-0098036,True
1692,LC-2019-0098119,True
1693,LC-2019-0098352,False
1694,LC-2019-0098647,True
1695,LC-2019-0099321,True
1696,LC-2019-0099398,True
1697,LC-2019-0099467,False
1698,LC-2019-0099651,True
1699,LC-2019-0099740,True
1700,LC-2019-0099778,False
1701,LC-2019-0099788,False
1702,LC-2019-0099903,True
1703,LC-2019-0099922,True
1704,LC-2019-0099968,True
1705,LC-2019-0099971,False
1706,LC-2019-0100006,False
1707,LC-2019-0100047,False
1708,LC-2019-0100089,True
1709,LC-2019-0100124,False
1710,LC-2019-0100270,False
1711,LC-2019-0100278,True
1712,LC-2019-0100313,False
1713,LC-2019-0100358,True
1714,LC-2019-0100488,False
1715,LC-2019-0101007,True
1716,LC-2019-0101529,False
1717,LC-2019-0102839,True
1718,LC-2019-0127187,True
1719,LC-2019-0101534,False
1720,LC-2019-0101582,False
1721,LC-2019-0101841,False
1722,LC-2019-0100455,True
1723,LC-2019-0100655,True
1724,LC-2019-0100692,True
1725,LC-2019-0100830,False
1726,LC-2019-0100834,False
1727,LC-2019-0100866,True
1728,LC-2019-0100869,True
1729,LC-2019-0101047,False
1730,LC-2019-0101329,False
1731,LC-2019-0101338,False
1732,LC-2019-0101378,True
1733,LC-2019-0101437,True
1734,LC-2019-0101553,False
1735,LC-2019-0101894,False
1736,LC-2019-0104169,True
1737,LC-2019-0122084,False
1738,LC-2019-0101864,True
1739,LC-2019-0101895,False
1740,LC-2019-0101957,False
1741,LC-2019-0102003,True
1742,LC-2019-0102007,False
1743,LC-2019-0102429,True
1744,LC-2019-0102541,True
1745,LC-2019-0102571,False
1746,LC-2019-0102609,False
1747,LC-2019-0102718,True
1748,LC-2019-0102770,False
1749,LC-2019-0102865,False
1750,LC-2019-0119081,False
1751,LC-2019-0104321,False
1752,LC-2019-0104729,True
1753,LC-2019-0104869,False
1754,LC-2019-0105284,False
1755,LC-2019-0118158,False
1756,LC-2019-0103076,False
1757,LC-2019-0103223,True
1758,LC-2019-0103326,True
1759,LC-2019-0104242,False
1760,LC-2019-0104417,False
1761,LC-2019-0104441,False
1762,LC-2019-0104673,False
1763,LC-2019-0105014,True
1764,LC-2019-0105084,True
1765,LC-2019-0105094,True
1766,LC-2019-0105171,False
1767,LC-2019-0105231,False
1768,LC-2019-0105252,False
1769,LC-2019-0105311,False
1770,LC-2019-0105322,True
1771,LC-2019-0105358,True
1772,LC-2019-0105489,False
1773,LC-2019-0105688,False
1774,LC-2019-0107761,True
1775,LC-2019-0114039,False
1776,LC-2019-0107327,False
1777,LC-2019-0107818,False
1778,LC-2019-0118037,False
1779,LC-2019-0105628,True
1780,LC-2019-0105669,True
1781,LC-2019-0105928,False
1782,LC-2019-0105976,True
1783,LC-2019-0106143,True
1784,LC-2019-0107071,False
1785,LC-2019-0107096,False
1786,LC-2019-0107114,False
1787,LC-2019-0107192,False
1788,LC-2019-0107272,True
1789,LC-2019-0107363,True
1790,LC-2019-0107545,False
1791,LC-2019-0107591,False
1792,LC-2019-0107766,True
1793,LC-2019-0107997,True
1794,LC-2019-0108038,True
1795,LC-2019-0108086,False
1796,LC-2019-0108140,False
1797,LC-2019-0108285,False
1798,LC-2019-0109079,False
1799,LC-2019-0115370,True
1800,LC-2019-0115700,True
1801,LC-2019-0116731,False
1802,LC-2019-0117615,True
1803,LC-2019-0120219,True
1804,LC-2019-0166872,False
1805,LC-2019-0110205,True
1806,LC-2019-0110424,False
1807,LC-2019-0110681,False
1808,LC-2019-0108388,False
1809,LC-2019-0108389,True
1810,LC-2019-0108537,False
1811,LC-2019-0108746,False
1812,LC-2019-0109046,True
1813,LC-2019-0109068,False
1814,LC-2019-0109127,False
1815,LC-2019-0109157,True
1816,LC-2019-0109225,True
1817,LC-2019-0109241,False
1818,LC-2019-0109281,False
1819,LC-2019-0109567,True
1820,LC-2019-0109662,False
1821,LC-2019-0109803,False
1822,LC-2019-0109847,True
1823,LC-2019-0109971,True
1824,LC-2019-0109996,False
1825,LC-2019-0110219,True
1826,LC-2019-0110260,False
1827,LC-2019-0110437,False
1828,LC-2019-0110484,True
1829,LC-2019-0110536,True
1830,LC-2019-0110547,False
1831,LC-2019-0110567,False
1832,LC-2019-0110666,False
1833,LC-2019-0110676,True
1834,LC-2019-0110691,True
1835,LC-2019-0112011,True
1836,LC-2019-0113821,False
1837,LC-2019-0113952,True
1838,LC-2019-0122941,False
1839,LC-2019-0123142,True
1840,LC-2019-0112151,True
1841,LC-2019-0112774,True
1842,LC-2019-0110742,False
1843,LC-2019-0111107,True
1844,LC-2019-0111108,False
1845,LC-2019-0111256,True
1846,LC-2019-0112059,False
1847,LC-2019-0112066,False
1848,LC-2019-0112088,True
1849,LC-2019-0112124,False
1850,LC-2019-0112187,False
1851,LC-2019-0112211,True
1852,LC-2019-0112261,False
1853,LC-2019-0112265,False
1854,LC-2019-0112365,True
1855,LC-2019-0112370,True
1856,LC-2019-0112414,True
1857,LC-2019-0112568,False
1858,LC-2019-0112656,False
1859,LC-2019-0112769,False
1860,LC-2019-0112829,False
1861,LC-2019-0112880,True
1862,LC-2019-0113105,True
1863,LC-2019-0113108,False
1864,LC-2019-0113135,True
1865,LC-2019-0113140,True
1866,LC-2019-0113192,False
1867,LC-2019-0113263,False
1868,LC-2019-0113264,False
1869,LC-2019-0113290,True
1870,LC-2019-0113473,False
1871,LC-2019-0113490,True
1872,LC-2019-0115550,False
1873,LC-2019-0115862,True
1874,LC-2019-0115813,False
1875,LC-2019-0113578,False
1876,LC-2019-0113601,False
1877,LC-2019-0113790,False
1878,LC-2019-0113849,False
1879,LC-2019-0113879,False
1880,LC-2019-0113892,True
1881,LC-2019-0114121,False
1882,LC-2019-0114126,True
1883,LC-2019-0114156,False
1884,LC-2019-0114180,True
