Id,N_Victimas,Fecha,Franja_Hora,Tipo_Calle,Calle,Cruce,Comuna,Longitud,Latitud,Participantes,Victima,Acusado,Dataset,semaforo_30m,semaforo_15m
2017-0032,1,2017-03-12,5,GRAL PAZ,"PAZ, GRAL. AV.",True,8,-58.48892175,-34.68359163,AUTO-AUTO,AUTO,AUTO,homicidio,False,False
2017-0033,1,2017-03-12,7,GRAL PAZ,"PAZ, GRAL. AV.",True,11,-58.52466448,-34.60325478,AUTO-AUTO,AUTO,AUTO,homicidio,False,False
2017-0034,1,2017-03-13,7,CALLE,GODOY CRUZ,False,14,-58.42554218,-34.57929036,PEATON-AUTO,PEATON,AUTO,homicidio,False,False
2017-0035,3,2017-03-23,5,AVENIDA,"ACHAVAL RODRIGUEZ, T., DR. AV.",True,1,-58.35881506,-34.61113641,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,homicidio,False,False
2017-0036,2,2017-03-29,18,GRAL PAZ,"PAZ, GRAL. AV.",True,12,-58.51452347,-34.58159762,MOTO-PASAJEROS,MOTO,PASAJEROS,homicidio,False,False
2017-0037,1,2017-03-31,3,AVENIDA,INDEPENDENCIA AV.,True,1,-58.38896772,-34.61799615,MOTO-CARGAS,MOTO,CARGAS,homicidio,True,True
2017-0038,1,2017-04-01,19,AVENIDA,CASTA?ARES AV.,True,7,-58.44516857,-34.64363363,MOTO-AUTO,MOTO,AUTO,homicidio,False,False
2017-0040,1,2017-04-03,9,AVENIDA,"GUIRALDES, INT.",False,13,-58.43834197,-34.54560369,MULTIPLE,AUTO,MULTIPLE,homicidio,True,False
2017-0041,1,2017-04-03,23,CALLE,"FERNANDEZ MORENO, BALDOMERO",False,7,-58.45485084,-34.63531854,MOTO-AUTO,MOTO,AUTO,homicidio,False,False
2017-0045,1,2017-04-14,6,CALLE,NOGOYA,False,10,-58.52449285,-34.62454175,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,homicidio,False,False
2017-0047,1,2017-04-23,6,AVENIDA,ARGENTINA AV.,True,8,-58.46713742,-34.6719879,MOTO-AUTO,MOTO,AUTO,homicidio,False,False
2017-0049,1,2017-04-27,18,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",True,8,-58.43850413,-34.65554754,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,True,True
2017-0052,1,2017-05-05,3,GRAL PAZ,"PAZ, GRAL. AV.",True,8,-58.49413799,-34.68095739,PEATON-CARGAS,PEATON,CARGAS,homicidio,False,False
2017-0053,1,2017-05-05,20,CALLE,VIEYTES,True,4,-58.37547846,-34.65326075,MOTO-CARGAS,MOTO,CARGAS,homicidio,False,False
2017-0054,1,2017-05-07,21,AVENIDA,DE LOS CONSTITUYENTES AV.,True,15,-58.48680218,-34.58689719,MOTO-AUTO,MOTO,AUTO,homicidio,True,True
2017-0055,1,2017-05-09,8,AVENIDA,DE LOS CONSTITUYENTES AV.,False,12,-58.49563989,-34.57962262,AUTO-AUTO,AUTO,AUTO,homicidio,False,False
2017-0058,1,2017-05-09,23,AVENIDA,CORDOBA AV.,True,1,-58.38403232,-34.5991594,PEATON-MOTO,PEATON,MOTO,homicidio,True,True
2017-0059,1,2017-05-11,9,CALLE,BRASIL,True,1,-58.38223382,-34.62693865,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,False,False
2017-0060,1,2017-05-13,7,AVENIDA,ESCALADA AV.,True,8,-58.45966521,-34.67323292,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,homicidio,False,False
2017-0061,1,2017-05-15,13,AVENIDA,PARAGUAY,True,2,-58.39303911,-34.59871111,PEATON-MOTO,PEATON,MOTO,homicidio,True,True
2017-0062,1,2017-05-15,16,AVENIDA,"JUSTO, JUAN B. AV.",True,10,-58.51262106,-34.63395999,MOTO-CARGAS,MOTO,CARGAS,homicidio,True,True
2017-0063,1,2017-05-17,10,AVENIDA,CHILE,True,1,-58.38118367,-34.61646839,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,True,True
2017-0064,1,2017-05-20,5,CALLE,MAIPU,True,1,-58.37653284,-34.60582475,CARGAS-AUTO,CARGAS,AUTO,homicidio,True,True
2017-0065,1,2017-05-22,16,AVENIDA,SUAREZ AV.,True,4,-58.37709334,-34.64035082,BICICLETA-CARGAS,CICLISTA,CARGAS,homicidio,True,True
2017-0066,1,2017-05-22,18,AVENIDA,SAN MARTIN AV.,True,15,-58.46002142,-34.60409469,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,False,False
2017-0067,1,2017-05-23,2,AVENIDA,DIRECTORIO AV.,True,6,-58.4338197,-34.62801894,MOTO-CARGAS,MOTO,CARGAS,homicidio,True,True
2017-0068,1,2017-05-27,19,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",False,8,-58.43580656,-34.66437532,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,homicidio,False,False
2017-0070,1,2017-05-30,13,CALLE,NUEVA YORK,False,11,-58.50791763,-34.59804273,PEATON-AUTO,PEATON,AUTO,homicidio,True,False
2017-0072,1,2017-06-03,23,AVENIDA,DE LOS CONSTITUYENTES AV.,True,12,-58.49175088,-34.58226957,AUTO-AUTO,AUTO,AUTO,homicidio,True,True
2017-0073,1,2017-06-04,9,AVENIDA,CORRIENTES AV.,True,3,-58.40781467,-34.60425669,MOTO-AUTO,MOTO,AUTO,homicidio,True,True
2017-0075,1,2017-06-12,22,AVENIDA,DE MAYO AV.,True,1,-58.381542,-34.60906385,PEATON-MOTO,PEATON,MOTO,homicidio,True,True
2017-0076,1,2017-06-13,14,AVENIDA,"CASTILLO, RAMON S., PRES. AV.",True,2,-58.38526125,-34.5780581,PEATON-CARGAS,PEATON,CARGAS,homicidio,False,False
2017-0077,1,2017-06-17,23,CALLE,FRAY JUSTO SANTAMARIA DE ORO,False,14,-58.42934104,-34.58451712,MOTO-CARGAS,MOTO,CARGAS,homicidio,False,False
2017-0079,1,2017-06-19,16,CALLE,MEXICO,True,3,-58.40657493,-34.61781124,MOTO-CARGAS,MOTO,CARGAS,homicidio,False,False
2017-0080,1,2017-06-22,10,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",True,9,-58.49525314,-34.64487785,PEATON-CARGAS,PEATON,CARGAS,homicidio,True,True
2017-0082,1,2017-06-25,22,AVENIDA,ENTRE RIOS AV.,True,4,-58.39092851,-34.62932696,PEATON-AUTO,PEATON,AUTO,homicidio,True,True
2017-0083,1,2017-07-04,0,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",True,9,-58.49603546,-34.64564271,MOTO-CARGAS,MOTO,CARGAS,homicidio,True,True
2017-0084,1,2017-07-05,12,AVENIDA,DEL LIBERTADOR AV.,True,2,-58.38502878,-34.58703485,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,False,False
2017-0085,1,2017-07-07,14,AVENIDA,TACUARI,True,4,-58.37261143,-34.63150425,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,True,True
2017-0086,1,2017-07-09,7,AVENIDA,RIVADAVIA AV.,True,9,-58.51876802,-34.63905965,PEATON-MOTO,PEATON,MOTO,homicidio,True,True
2017-0087,1,2017-07-10,10,CALLE,24 DE NOVIEMBRE,False,3,-58.41095567,-34.61516101,PEATON-AUTO,PEATON,AUTO,homicidio,True,False
2017-0088,1,2017-07-10,22,AVENIDA,PASEO COLON AV.,True,1,-58.36797542,-34.62519403,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,True,True
2017-0090,1,2017-07-15,5,GRAL PAZ,CHIVILCOY AV.,True,11,-58.51925642,-34.59171721,PEATON-AUTO,PEATON,AUTO,homicidio,False,False
2017-0092,1,2017-07-24,22,AUTOPISTA,AUTOPISTA 25 DE MAYO,True,1,-58.38268809,-34.62282019,PEATON-AUTO,PEATON,AUTO,homicidio,False,False
2017-0093,1,2017-07-25,16,AUTOPISTA,"LUGONES, LEOPOLDO AV.",True,13,-58.43633522,-34.54966288,PEATON-AUTO,PEATON,AUTO,homicidio,False,False
2017-0094,1,2017-07-27,8,CALLE,"HUGO, VICTOR",False,10,-58.52640838,-34.61765855,BICICLETA-CARGAS,CICLISTA,CARGAS,homicidio,False,False
2017-0095,1,2017-08-06,8,AVENIDA,CORDOBA AV.,True,14,-58.41894306,-34.59778875,MOTO-AUTO,MOTO,AUTO,homicidio,True,True
2017-0096,1,2017-08-07,19,AVENIDA,CABILDO AV.,True,13,-58.46756026,-34.54972741,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,True,True
2017-0098,1,2017-08-08,12,CALLE,"BONIFACIO, JOSE",False,7,-58.45715752,-34.63132912,PEATON-AUTO,PEATON,AUTO,homicidio,False,False
2017-0099,1,2017-08-17,19,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",False,14,-58.42406784,-34.56213916,BICICLETA-AUTO,CICLISTA,AUTO,homicidio,True,False
2017-0100,1,2017-08-21,7,CALLE,REPUBLICA BOLIVARIANA DE VENEZUELA,False,3,-58.3967447,-34.61512051,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,homicidio,False,False
2017-0101,1,2017-08-23,10,AVENIDA,"LACROZE, FEDERICO AV.",True,13,-58.44537508,-34.57084818,MULTIPLE,PEATON,MULTIPLE,homicidio,True,True
2017-0102,1,2017-08-24,1,AVENIDA,"IRIARTE, GRAL. AV.",True,4,-58.40056767,-34.6510708,PEATON-CARGAS,PEATON,CARGAS,homicidio,False,False
2017-0104,1,2017-08-25,9,AVENIDA,9 DE JULIO AV.,True,1,-58.38109568,-34.61853244,PEATON-CARGAS,PEATON,CARGAS,homicidio,True,True
2017-0106,1,2017-08-31,19,CALLE,FRAY JUSTO SANTAMARIA DE ORO,True,14,-58.42533612,-34.58035258,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,True,True
2017-0107,1,2017-09-01,11,AVENIDA,DEL LIBERTADOR AV.,True,13,-58.46062311,-34.54395182,MOTO-CARGAS,MOTO,CARGAS,homicidio,False,False
2017-0108,2,2017-09-02,4,GRAL PAZ,"PAZ, GRAL. AV.",True,12,-58.49491054,-34.54795581,AUTO-OBJETO FIJO,OBJETO FIJO,AUTO,homicidio,False,False
2017-0109,1,2017-09-04,21,AVENIDA,DIRECTORIO AV.,True,7,-58.47130269,-34.63665402,MOTO-AUTO,MOTO,AUTO,homicidio,True,True
2017-0110,1,2017-09-06,14,AVENIDA,LAVALLE,True,1,-58.370488,-34.60189492,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,True,False
2017-0111,1,2017-09-07,18,CALLE,USPALLATA,True,4,-58.42023854,-34.6423411,PEATON-CARGAS,PEATON,CARGAS,homicidio,False,False
2017-0112,2,2017-09-10,9,AUTOPISTA,AUTOPISTA 25 DE MAYO,False,7,-58.45807401,-34.6399743,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,homicidio,False,False
2017-0113,1,2017-09-11,6,AVENIDA,SANTA FE AV.,True,1,-58.37697717,-34.59573848,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,False,False
2017-0114,1,2017-09-15,2,AVENIDA,ALVEAR AV.,True,2,-58.3910058,-34.5849866,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,homicidio,False,False
2017-0115,1,2017-09-19,18,AVENIDA,PAVON AV.,True,5,-58.42182126,-34.63089661,MOTO-BICICLETA,MOTO,CICLISTA,homicidio,True,True
2017-0116,1,2017-09-20,22,GRAL PAZ,"PAZ, GRAL. AV.",False,12,-58.51389422,-34.58075791,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,homicidio,False,False
2017-0118,1,2017-09-22,7,AVENIDA,VIEYTES,True,4,-58.37585415,-34.65232158,MOTO-AUTO,MOTO,AUTO,homicidio,True,True
2017-0120,1,2017-10-02,15,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,True,9,-58.47297505,-34.66245085,MOTO-CARGAS,MOTO,CARGAS,homicidio,False,False
2017-0123,1,2017-10-10,1,AVENIDA,ALBARI?O,True,8,-58.46855503,-34.67216349,PEATON-AUTO,PEATON,AUTO,homicidio,False,False
2017-0124,1,2017-10-12,14,CALLE,"RAMIREZ DE VELASCO, JUAN",False,15,-58.44254033,-34.59185043,MOTO-PASAJEROS,MOTO,PASAJEROS,homicidio,False,False
2017-0125,1,2017-10-13,6,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",True,8,-58.46622247,-34.67926929,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,homicidio,True,True
2017-0126,2,2017-10-14,6,AVENIDA,RIESTRA AV.,True,8,-58.48003734,-34.68148508,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,homicidio,True,True
2017-0127,1,2017-10-16,7,AVENIDA,GALLO,True,2,-58.41192137,-34.59800248,MOTO-MOTO,MOTO,MOTO,homicidio,True,True
2017-0128,1,2017-10-17,12,CALLE,"ARANGUREN, JUAN F., DR.",False,6,-58.44034689,-34.61349731,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,True,False
2017-0129,1,2017-10-26,19,AUTOPISTA,AUTOPISTA PERITO MORENO,True,9,-58.47155277,-34.64925746,MOTO-PASAJEROS,MOTO,PASAJEROS,homicidio,False,False
2017-0130,1,2017-10-27,5,AVENIDA,CHORROARIN,True,15,-58.47883099,-34.59967065,AUTO-CARGAS,AUTO,CARGAS,homicidio,True,True
2017-0132,1,2017-10-30,14,AVENIDA,COSQUIN,True,8,-58.46552171,-34.6937413,MOTO-PASAJEROS,MOTO,PASAJEROS,homicidio,True,False
2017-0134,1,2017-11-06,18,AVENIDA,"ROCA, CNEL. AV.",False,8,-58.4423972,-34.66777987,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,False,False
2017-0135,1,2017-11-07,12,AVENIDA,WARNES AV.,True,15,-58.47032551,-34.59626814,MOTO-CARGAS,MOTO,CARGAS,homicidio,False,False
2017-0136,1,2017-11-16,8,AVENIDA,BARCO CENTENERA DEL,True,4,-58.41827843,-34.65522746,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,True,True
2017-0137,1,2017-11-17,11,AVENIDA,MOSCONI GENERAL AV.,True,11,-58.51280715,-34.59279388,PEATON-CARGAS,PEATON,CARGAS,homicidio,True,True
2017-0138,1,2017-11-19,10,AVENIDA,LAFUENTE AV.,True,7,-58.46258582,-34.64385704,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,homicidio,False,False
2017-0139,1,2017-11-19,22,AVENIDA,"ROCA, CNEL. AV.",True,8,-58.45064148,-34.68003614,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,homicidio,False,False
2017-0141,1,2017-11-23,19,AVENIDA,LA PLATA AV.,True,6,-58.42717783,-34.62513374,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,True,True
2017-0143,1,2017-11-25,21,CALLE,"TRELLES, MANUEL R.",True,11,-58.46442001,-34.60724519,AUTO-PASAJEROS,AUTO,PASAJEROS,homicidio,False,False
2017-0144,1,2017-11-26,6,GRAL PAZ,"ROCA, CNEL. AV.",True,8,-58.47064556,-34.69843756,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,homicidio,False,False
2017-0145,1,2017-11-26,17,CALLE,MAZA,True,5,-58.41677733,-34.61223119,MOTO-AUTO,MOTO,AUTO,homicidio,False,False
2017-0147,1,2017-11-28,11,GRAL PAZ,"PAZ, GRAL. AV.",True,9,-58.5025179,-34.67450313,MOTO-AUTO,MOTO,AUTO,homicidio,False,False
2017-0148,1,2017-11-29,10,AVENIDA,SAN JUAN AV.,True,3,-58.40708125,-34.62438894,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,True,True
2017-0149,1,2017-11-30,12,AVENIDA,PASEO COLON AV.,True,1,-58.36947198,-34.61477051,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,False,False
2017-0150,1,2017-12-04,1,AVENIDA,RIVADAVIA AV.,True,9,-58.51140889,-34.63934531,PEATON-AUTO,PEATON,AUTO,homicidio,True,True
2017-0151,1,2017-12-04,2,CALLE,VIEYTES,True,4,-58.37460912,-34.65559133,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,False,False
2017-0152,1,2017-12-06,17,CALLE,CACHI,True,4,-58.41146277,-34.65073916,BICICLETA-PASAJEROS,CICLISTA,PASAJEROS,homicidio,True,True
2017-0153,2,2017-12-11,2,AVENIDA,ROSARIO,True,6,-58.42855267,-34.61829385,MOTO-PASAJEROS,MOTO,PASAJEROS,homicidio,True,True
2017-0154,1,2017-12-11,9,AVENIDA,ENTRE RIOS AV.,True,4,-58.39035581,-34.63412287,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,True,True
2017-0157,1,2017-12-17,9,GRAL PAZ,"PAZ, GRAL. AV.",True,9,-58.52866211,-34.64597065,AUTO-PASAJEROS,AUTO,PASAJEROS,homicidio,False,False
2017-0158,1,2017-12-18,21,GRAL PAZ,GUALEGUAYCHU,True,11,-58.52037476,-34.59407024,MOTO-AUTO,MOTO,AUTO,homicidio,False,False
2017-0159,1,2017-12-20,4,AVENIDA,INDEPENDENCIA AV.,True,1,-58.38896772,-34.61799615,MOTO-AUTO,MOTO,AUTO,homicidio,True,True
2017-0160,1,2017-12-22,13,AVENIDA,NAZCA AV.,False,7,-58.47074114,-34.62771756,PEATON-MOTO,PEATON,MOTO,homicidio,False,False
2017-0161,1,2017-12-26,15,AVENIDA,"PERON, EVA AV.",False,9,-58.48200819,-34.65969965,PEATON-AUTO,PEATON,AUTO,homicidio,False,False
2018-0001,1,2018-01-01,22,AVENIDA,SAN JUAN AV.,True,3,-58.39536773,-34.62297346,PEATON-MOTO,PEATON,MOTO,homicidio,True,True
2018-0002,1,2018-01-03,16,CALLE,PERU,False,1,-58.37456088,-34.61895467,BICICLETA-PASAJEROS,CICLISTA,PASAJEROS,homicidio,False,False
2018-0003,1,2018-01-05,10,AVENIDA,"PUEYRREDON, HONORIO, DR. AV.",True,15,-58.44860217,-34.60395657,MULTIPLE,PEATON,MULTIPLE,homicidio,True,True
2018-0004,1,2018-01-09,9,AVENIDA,DEL LIBERTADOR AV.,True,13,-58.46129513,-34.54332766,MULTIPLE,MOTO,MULTIPLE,homicidio,True,True
2018-0005,1,2018-01-09,22,AVENIDA,PASEO COLON AV.,False,1,-58.36907201,-34.61953517,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,False,False
2018-0006,1,2018-01-10,21,CALLE,VALLE,True,6,-58.44062219,-34.62499107,BICICLETA-PASAJEROS,CICLISTA,PASAJEROS,homicidio,True,True
2018-0007,1,2018-01-11,2,AUTOPISTA,AUTOPISTA PERITO MORENO,False,9,-58.52502765,-34.63601265,AUTO-AUTO,AUTO,AUTO,homicidio,False,False
2018-0008,1,2018-01-12,17,AVENIDA,"HUERGO, ING. AV.",True,1,-58.36659655,-34.61687778,MOTO-CARGAS,MOTO,CARGAS,homicidio,True,True
2018-0009,1,2018-01-14,2,AVENIDA,PILCOMAYO,True,4,-58.36737389,-34.62763661,MOTO-MOTO,MOTO,MOTO,homicidio,False,False
2018-0010,1,2018-01-18,5,CALLE,CERVANTES,True,10,-58.49807953,-34.63038658,MOTO-CARGAS,MOTO,CARGAS,homicidio,False,False
2018-0011,1,2018-01-19,10,AVENIDA,CALLAO AV.,True,2,-58.39092703,-34.59088447,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,True,True
2018-0012,1,2018-01-26,13,CALLE,OLIDEN,True,8,-58.46912006,-34.68049201,MOTO-PASAJEROS,MOTO,PASAJEROS,homicidio,False,False
2018-0013,1,2018-01-28,8,AVENIDA,CONGRESO AV.,True,12,-58.48661286,-34.56786129,MOTO-AUTO,MOTO,AUTO,homicidio,True,True
2018-0014,1,2018-01-31,20,AVENIDA,"MORENO, PERITO AV.",True,7,-58.44074927,-34.65080597,PEATON-MOTO,PEATON,MOTO,homicidio,False,False
2018-0015,2,2018-02-06,1,AVENIDA,AUSTRALIA AV.,False,4,-58.38636298,-34.64684275,MOTO-PASAJEROS,MOTO,PASAJEROS,homicidio,False,False
2018-0016,1,2018-02-15,10,AVENIDA,DEL LIBERTADOR AV.,True,1,-58.37533517,-34.59276462,MOTO-CARGAS,MOTO,CARGAS,homicidio,True,True
2018-0017,1,2018-02-17,4,AVENIDA,SAN PEDRITO AV.,True,7,-58.46963952,-34.63070603,PEATON-AUTO,PEATON,AUTO,homicidio,True,True
2018-0018,1,2018-02-17,7,CALLE,ISABEL LA CATOLICA,True,4,-58.37207554,-34.64543658,MOTO-CARGAS,MOTO,CARGAS,homicidio,False,False
2018-0019,1,2018-02-17,12,AVENIDA,LAS HERAS GENERAL AV.,True,2,-58.39189441,-34.59176378,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,True,True
2018-0020,1,2018-02-19,22,AUTOPISTA,AUTOPISTA PRESIDENTE HECTOR J. CAMPORA,False,8,-58.45012957,-34.66518343,MOTO-CARGAS,MOTO,CARGAS,homicidio,False,False
2018-0021,1,2018-02-22,10,AVENIDA,"ALCORTA, AMANCIO AV.",True,4,-58.40184094,-34.64546845,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,False,False
2018-0022,1,2018-02-24,0,AVENIDA,"MONTES DE OCA, MANUEL AV.",True,4,-58.37441153,-34.63966783,MOTO-CARGAS,MOTO,CARGAS,homicidio,True,True
2018-0023,1,2018-02-24,6,CALLE,BARCO CENTENERA DEL,True,6,-58.44110156,-34.62082399,MOTO-AUTO,MOTO,AUTO,homicidio,True,True
2018-0024,1,2018-02-28,23,AVENIDA,ALVAREZ THOMAS AV.,True,15,-58.47087351,-34.57827342,PEATON-CARGAS,PEATON,CARGAS,homicidio,False,False
2018-0025,1,2018-03-04,22,AVENIDA,AVELLANEDA AV.,True,7,-58.4596221,-34.6224514,PEATON-AUTO,PEATON,AUTO,homicidio,True,True
2018-0026,2,2018-03-09,4,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",True,4,-58.41657793,-34.65476216,MOVIL-CARGAS,MOVIL,CARGAS,homicidio,True,False
2018-0027,1,2018-03-11,23,CALLE,CASTRO,True,5,-58.41911301,-34.63722107,PEATON-MOTO,PEATON,MOTO,homicidio,False,False
2018-0028,1,2018-03-13,15,AVENIDA,"BILBAO, FRANCISCO AV.",True,9,-58.47120586,-34.64251042,PEATON-CARGAS,PEATON,CARGAS,homicidio,True,False
2018-0029,1,2018-03-15,18,AVENIDA,NAZCA AV.,True,11,-58.47418944,-34.62049672,MOTO-AUTO,MOTO,AUTO,homicidio,True,True
2018-0030,1,2018-03-20,1,AVENIDA,PLAZA,True,15,-58.46720441,-34.57905579,MOTO-MOTO,MOTO,MOTO,homicidio,True,True
2018-0031,1,2018-03-28,10,AVENIDA,GAONA AV.,True,11,-58.46909362,-34.6177971,MOTO-CARGAS,MOTO,CARGAS,homicidio,True,True
2018-0032,1,2018-04-02,13,AVENIDA,CABILDO AV.,True,13,-58.44704343,-34.5688864,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,True,True
2018-0033,1,2018-04-07,7,AVENIDA,CAMARONES,True,10,-58.50535541,-34.62902048,MOTO-CARGAS,MOTO,CARGAS,homicidio,False,False
2018-0034,1,2018-04-11,18,AVENIDA,SANTA FE AV.,False,2,-58.40021675,-34.59522198,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,False,False
2018-0035,1,2018-04-12,16,AVENIDA,RIVADAVIA AV.,False,7,-58.46325991,-34.62919627,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,False,False
2018-0036,1,2018-04-13,23,AVENIDA,SAN MARTIN AV.,True,15,-58.49471482,-34.59694755,MOTO-AUTO,MOTO,AUTO,homicidio,True,True
2018-0037,1,2018-04-18,18,AVENIDA,CORDOBA AV.,True,2,-58.3987261,-34.59975962,PEATON-CARGAS,PEATON,CARGAS,homicidio,True,True
2018-0038,2,2018-04-20,17,AVENIDA,RIVADAVIA AV.,False,1,-58.38872177,-34.60885045,PEATON-AUTO,PEATON,AUTO,homicidio,False,False
2018-0040,1,2018-04-27,11,CALLE,"FREIRE, RAMON, CAP. GRAL.",True,13,-58.45686132,-34.57305993,PEATON-CARGAS,PEATON,CARGAS,homicidio,False,False
2018-0041,1,2018-04-27,13,AVENIDA,LA PLATA AV.,True,4,-58.42281627,-34.64282424,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,True,True
2018-0042,1,2018-04-27,18,CALLE,BRANDSEN,True,4,-58.38666024,-34.63953396,MOTO-CARGAS,MOTO,CARGAS,homicidio,True,True
2018-0043,1,2018-04-28,6,AVENIDA,"VILARDEBO, TEODORO",True,11,-58.49122843,-34.61207587,MOTO-AUTO,MOTO,AUTO,homicidio,False,False
2018-0044,1,2018-04-28,9,AVENIDA,ALBERTI,True,3,-58.40098306,-34.61866627,PEATON-AUTO,PEATON,AUTO,homicidio,True,True
2018-0045,1,2018-04-30,7,AVENIDA,ALVAREZ THOMAS AV.,False,13,-58.45448963,-34.5791692,AUTO-CARGAS,AUTO,CARGAS,homicidio,False,False
2018-0046,1,2018-05-02,3,GRAL PAZ,"PAZ, GRAL. AV.",True,9,-58.52927982,-34.63931752,PEATON-AUTO,PEATON,AUTO,homicidio,False,False
2018-0047,1,2018-05-08,19,AVENIDA,CORRIENTES AV.,True,15,-58.44759966,-34.5917024,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,True,True
2018-0048,1,2018-05-09,10,AVENIDA,RIVADAVIA AV.,True,7,-58.46411215,-34.62925068,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,True,True
2018-0049,1,2018-05-11,19,CALLE,QUESADA,False,13,-58.4621322,-34.55395823,PEATON-AUTO,PEATON,AUTO,homicidio,False,False
2018-0050,1,2018-05-14,18,AVENIDA,CABILDO AV.,True,13,-58.45669422,-34.5620361,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,True,True
2018-0051,1,2018-05-15,21,CALLE,CALIFORNIA,True,4,-58.3597716,-34.64341878,PEATON-AUTO,PEATON,AUTO,homicidio,False,False
2018-0052,1,2018-05-18,20,AVENIDA,"CARRIL, SALVADOR MARIA DEL AV.",True,15,-58.49820145,-34.59070093,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,True,True
2018-0053,1,2018-05-20,2,CALLE,SAN LUIS,True,3,-58.4105928,-34.5993918,MOTO-AUTO,MOTO,AUTO,homicidio,True,True
2018-0054,1,2018-05-22,11,CALLE,LUGONES,False,12,-58.47969138,-34.57121563,PEATON-BICICLETA,PEATON,CICLISTA,homicidio,False,False
2018-0055,1,2018-05-29,7,AVENIDA,INDEPENDENCIA AV.,True,3,-58.40351561,-34.61883916,MOTO-AUTO,MOTO,AUTO,homicidio,True,True
2018-0056,1,2018-06-02,13,AVENIDA,RIVADAVIA AV.,False,9,-58.51973844,-34.63918987,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,True,False
2018-0057,1,2018-06-03,3,CALLE,COMBATE DE LOS POZOS,True,3,-58.39311376,-34.62163006,MOTO-PASAJEROS,MOTO,PASAJEROS,homicidio,True,True
2018-0058,1,2018-06-03,6,AVENIDA,CORDOBA AV.,True,15,-58.43531242,-34.59082159,MOTO-AUTO,MOTO,AUTO,homicidio,True,True
2018-0059,1,2018-06-08,6,AVENIDA,"GARAY, JUAN DE AV.",True,5,-58.41178165,-34.63035454,MOTO-MOVIL,MOTO,OTRO,homicidio,True,True
2018-0060,1,2018-06-08,12,AVENIDA,LAVALLE,True,1,-58.370488,-34.60189492,PEATON-PASAJEROS,PEATON,PASAJEROS,homicidio,True,False
2018-0061,1,2018-06-10,11,CALLE,ESTADOS UNIDOS,True,3,-58.39883882,-34.61964833,MOTO-MOTO,MOTO,MOTO,homicidio,False,False
